OBJECTID,Pole_id,Pole_co_type,Quantity,Note_
41424,5019396,10,1,
41425,5019397,10,1,
41426,5019398,1,1,
41427,5019400,9,1,
41428,5019401,10,1,
41429,5019402,9,1,
41430,5019403,10,1,
41431,5019404,1,2,
41432,5019405,10,1,
41433,5019406,10,1,
41434,5019407,10,1,
41435,5019408,10,1,
41436,5019409,10,1,
41437,5019410,10,1,
41438,5019411,10,1,
41439,5019412,10,1,
41440,5019414,10,1,
41441,5019415,10,1,
41442,5019416,10,1,
41443,5019418,10,1,
41444,5019422,10,1,
41445,5019423,10,1,
41446,5019424,10,1,
41447,5019425,10,1,
41448,5019426,10,1,
41449,5019427,10,1,
41450,5019428,10,1,
41451,5019429,1,1,
41452,5019429,10,1,
41453,5019432,3,1,
41454,5019433,1,1,
41455,5019442,1,1,
41456,5019438,1,1,
41457,5019447,1,1,
41458,5019448,6,8,
41459,5019451,1,1,
41460,5019453,1,1,
41461,5019461,3,1,
41462,5019462,3,1,
41463,5019463,1,1,
41464,5019463,6,4,
41465,5019465,10,1,
41466,5019466,10,1,
41467,5019467,10,1,
41468,5019468,10,1,
41469,5019469,1,1,
41470,5019472,2,1,
41471,5019473,1,2,
41472,5019475,1,1,
41473,5019476,1,1,
41474,5019477,1,1,
41475,5019479,2,1,
41476,5019480,1,1,
41477,5019481,3,1,
41478,5019482,2,1,
41479,5019483,9,1,
41480,5019487,1,1,
41481,5019488,1,1,
41482,5019492,2,1,
41483,5019493,1,1,
41484,5019494,2,1,
41485,5019495,1,2,
41486,5019496,2,1,
41487,5019497,1,1,
41488,5019505,2,1,
41489,5019507,3,1,
41490,5019508,1,1,
41491,5019509,1,1,
41492,5019511,4,1,
41493,5019512,1,1,
41494,5019513,1,1,
41495,5019514,2,1,
41496,5019515,2,1,
41497,5019515,3,1,
41498,5019516,3,1,
41499,5019517,1,1,
41500,5019518,2,1,
41501,5019519,1,1,
41502,5019520,2,1,
41503,5019521,1,1,
41504,5019522,2,1,
41505,5019523,2,1,
41506,5019526,1,1,
41507,5019527,1,1,
41508,5019528,2,1,
41509,5019530,2,1,
41510,5019786,1,4,
41511,5019788,1,1,
41512,5019791,3,1,
41513,5019792,3,1,
41514,5019793,1,1,
41515,5019795,3,1,
41516,5019797,2,1,
41517,5019798,3,1,
41518,5019801,2,1,
41519,5019802,3,1,
41520,5019803,1,1,
41521,5019804,3,1,
41522,5019806,1,1,
41523,5019805,3,1,
41524,5019807,3,1,
41525,5019808,3,1,
41526,5019809,3,1,
41527,5019810,3,1,
41528,5019812,1,1,
41529,5019813,3,1,
41530,5019814,3,1,
41531,5019815,3,1,
41532,5019816,2,1,
41533,5019817,1,1,
41534,5019818,1,1,
41535,5019820,1,1,
41536,5019821,1,1,
41537,5019821,3,1,
41538,5019823,1,1,
41539,5019824,3,1,
41540,5019826,1,2,
41541,5019828,1,1,
41542,5019829,3,1,
41543,5019830,2,1,
41544,5019831,1,1,
41545,5019833,1,1,
41546,5019834,1,1,
41547,5019835,1,1,
41548,5019836,1,1,
41549,5019837,1,1,
41550,5019839,1,1,
41551,5019842,1,1,
41552,5019842,2,1,
41553,5019843,1,1,
41554,5019844,1,1,
41555,5019845,1,1,
41556,5019846,1,1,
41557,5019849,1,1,
41558,5019854,1,1,
41559,5019855,1,1,
41560,5019856,1,1,
41561,5019857,3,1,
41562,5019858,1,1,
41563,5019863,2,1,
41564,5019865,1,1,
41565,5019865,4,1,
41566,5019867,1,1,
41567,5019871,2,1,
41568,5019870,2,1,
41569,5019872,1,1,
41570,5019873,1,1,
41571,5019874,2,1,
41572,5019877,2,1,
41573,5019878,1,1,
41574,5019881,1,2,
41575,5019885,1,1,
41576,5019887,1,1,
41577,5019889,1,1,
41578,5019890,1,1,
41579,5019893,1,1,
41580,5019895,1,1,
41581,5019896,1,1,
41582,5019898,2,1,
41583,5019902,2,1,
41584,5019902,3,1,
41585,5019907,3,1,
41586,5019908,3,1,
41587,5019909,2,1,
41588,5019909,3,1,
41589,5019910,1,1,
41590,5019911,1,1,
41591,5019912,1,1,
41592,5019913,1,1,
41593,5019914,2,1,
41594,5019915,4,1,
41595,5019917,2,1,
41596,5019919,4,1,
41597,5019920,1,1,
41598,5019921,2,1,
41599,5019922,4,1,
41600,5019923,1,1,
41601,5019924,1,1,
41602,5019925,1,1,
41603,5019929,2,1,
41604,5019933,2,1,
41605,5019943,1,1,
41606,5019945,2,1,
41607,5019946,1,1,
41608,5019947,1,1,
41609,5019948,2,1,
41610,5019949,4,1,
41611,5019950,1,2,
41612,5019952,3,1,
41613,5019953,1,1,
41614,5019954,1,1,
41615,5019955,2,1,
41616,5019956,3,1,
41617,5019959,2,1,
41618,5019966,1,1,
41619,5019970,1,2,
41620,5019983,1,1,
41621,5019983,6,2,
41622,5019984,6,2,
41623,5019990,1,1,
41624,5019992,1,2,
41625,5019993,1,1,
41626,5019995,1,1,
41627,5019996,1,1,
41628,5019996,2,1,
41629,5019997,2,1,
41630,5020001,1,1,
41631,5020002,2,1,
41632,5020004,2,1,
41633,5020005,3,1,
41634,5020006,1,1,
41635,5020007,3,1,
41636,5020008,1,1,
41637,5020008,2,1,
41638,5020009,3,1,
41639,5020012,2,1,
41640,5020014,1,1,
41641,5020015,4,1,
41642,5020016,1,1,
41643,5020017,1,1,
41644,5020018,4,1,
41645,5020019,1,1,
41646,5020020,1,1,
41647,5020020,2,1,
41648,5020021,1,1,
41649,5020023,1,1,
41650,5020024,2,1,
41651,5020025,1,1,
41652,5020032,1,1,
41653,5020033,1,1,
41654,5020037,1,1,
41655,5020042,1,1,
41656,5020043,2,1,
41657,5020044,2,1,
41658,5020046,1,1,
41659,5020047,1,1,
41660,5020049,1,1,
41661,5020050,1,1,
41662,5020051,1,1,
41663,5020052,1,1,
41664,5020054,2,1,
41665,5020055,1,1,
41666,5020056,3,1,
41667,5020057,1,1,
41668,5020058,1,1,
41669,5020060,2,1,
41670,5020061,1,1,
41671,5020062,1,1,
41672,5020065,1,1,
41673,5020066,2,2,
41674,5020067,1,1,
41675,5020068,1,2,
41676,5020070,1,1,
41677,5020070,2,1,
41678,5020071,2,1,
41679,5020073,1,2,
41680,5020074,1,1,
41681,5020075,1,2,
41682,5020077,1,1,
41683,5020078,2,1,
41684,5020079,3,1,
41685,5020080,1,1,
41686,5020082,3,1,
41687,5020083,2,1,
41688,5020085,2,1,
41689,5020086,1,2,
41690,5020087,2,1,
41691,5020088,1,1,
41692,5020089,2,1,
41693,5020094,6,1,
41694,5020097,2,1,
41695,5020098,1,1,
41696,5020099,1,1,
41697,5020103,6,1,
41698,5020109,1,1,
41699,5020110,1,1,
41700,5020110,3,1,
41701,5020112,6,1,
41702,5020115,1,1,
41703,5020115,6,1,
41704,5020119,1,1,
41705,5020121,1,1,
41706,5020126,6,1,
41707,5020130,2,1,
41708,5020131,1,1,
41709,5020135,6,1,
41710,5020137,1,1,
41711,5020137,6,1,
41712,5020140,1,1,
41713,5020141,2,1,
41714,5020142,1,1,
41715,5020144,2,1,
41716,5020146,1,1,
41717,5020147,6,1,
41718,5020149,1,1,
41719,5020149,6,1,
41720,5020151,1,1,
41721,5020151,9,1,
41722,5020153,2,1,
41723,5020157,1,1,
41724,5020155,1,1,
41725,5020159,1,1,
41726,5020160,3,1,
41727,5020162,1,1,
41728,5020163,1,2,
41729,5020164,1,1,
41730,5020165,1,1,
41731,5020167,1,1,
41732,5020168,1,1,
41733,5020169,1,1,
41734,5020170,1,1,
41735,5020171,1,1,
41736,5020172,1,2,
41737,5020173,1,4,
41738,5020174,1,1,
41739,5020175,1,1,
41740,5020177,1,1,
41741,5020178,1,1,
41742,5020179,4,1,
41743,5020181,1,1,
41744,5020182,1,1,
41745,5020184,1,1,
41746,5020186,1,1,
41747,5020185,1,1,
41748,5020187,1,3,
41749,5020187,3,1,
41750,5020190,1,2,
41751,5020192,1,1,
41752,5020195,1,1,
41753,5020196,1,1,
41754,5020197,1,1,
41755,5020198,1,1,
41756,5020199,1,1,
41757,5020200,4,1,
41758,5020202,1,1,
41759,5020203,2,1,
41760,5020204,2,1,
41761,5020205,1,1,
41762,5020206,1,1,
41763,5020208,1,1,
41764,5020211,1,1,
41765,5020213,1,1,
41766,5020214,3,1,
41767,5020215,2,1,
41768,5020216,1,1,
41769,5020217,1,1,
41770,5020218,1,1,
41771,5020219,1,1,
41772,5020220,3,1,
41773,5020221,3,1,
41774,5020223,1,1,
41775,5020224,2,1,
41776,5020225,1,1,
41777,5020225,2,1,
41778,5020227,4,1,
41779,5020228,4,1,
41780,5020229,3,1,
41781,5020230,2,1,
41782,5020231,1,1,
41783,5020232,1,1,
41784,5020232,4,1,
41785,5020233,1,2,
41786,5020234,1,3,
41787,5020236,2,1,
41788,5020237,2,1,
41789,5020238,1,1,
41790,5020239,4,1,
41791,5020240,3,1,
41792,5020241,1,1,
41793,5020242,4,1,
41794,5020243,3,1,
41795,5020244,1,2,
41796,5020246,2,1,
41797,5020246,4,1,
41798,5020249,3,1,
41799,5020254,2,1,
41800,5020264,9,2,
41801,5020268,9,1,
41802,5020272,1,1,
41803,5020273,1,1,
41804,5020276,9,2,
41805,5020274,1,1,
41806,5020278,1,1,
41807,5020280,1,1,
41808,5020283,9,1,
41809,5020284,1,1,
41810,5020284,9,2,
41811,5020291,1,3,
41812,5020291,3,1,
41813,5020294,2,1,
41814,5020295,1,1,
41815,5020296,1,1,
41816,5020297,1,1,
41817,5020298,1,2,
41818,5020299,1,1,
41819,5020300,1,1,
41820,5020301,1,1,
41821,5020302,2,1,
41822,5020304,2,1,
41823,5020306,1,1,
41824,5020307,2,1,
41825,5020308,1,1,
41826,5020308,2,1,
41827,5020314,1,3,
41828,5020316,1,1,
41829,5020318,1,1,
41830,5020323,1,1,
41831,5020323,2,1,
41832,5020325,2,1,
41833,5020326,2,1,
41834,5020328,1,1,
41835,5020330,1,1,
41836,5020332,1,1,
41837,5020335,1,2,
41838,5020337,1,1,
41839,5020343,1,3,
41840,5020344,1,1,
41841,5020348,1,1,
41842,5020350,1,1,
41843,5020353,2,1,
41844,5020354,1,1,
41845,5020355,4,1,
41846,5020356,1,1,
41847,5020356,4,1,
41848,5020357,1,1,
41849,5020358,4,1,
41850,5020359,2,2,
41851,5020360,3,1,
41852,5020361,1,1,
41853,5020361,4,1,
41854,5020362,3,1,
41855,5020363,1,1,
41856,5020363,2,1,
41857,5020365,2,1,
41858,5020370,1,1,
41859,5020371,1,1,
41860,5020372,3,1,
41861,5020375,1,1,
41862,5020376,1,2,
41863,5020378,1,1,
41864,5020378,3,1,
41865,5020379,2,1,
41866,5020380,1,2,
41867,5020381,2,1,
41868,5020384,1,1,
41869,5020385,2,1,
41870,5020388,1,1,
41871,5020389,1,1,
41872,5020390,2,1,
41873,5020394,1,1,
41874,5020395,1,1,
41875,5020396,1,1,
41876,5020397,1,1,
41877,5020398,2,1,
41878,5020399,1,1,
41879,5020400,1,1,
41880,5020400,4,1,
41881,5020401,2,1,
41882,5020402,4,1,
41883,5020403,1,1,
41884,5020404,4,1,
41885,5020405,2,1,
41886,5020406,1,1,
41887,5020406,3,1,
41888,5020407,3,1,
41889,5020409,2,1,
41890,5020410,2,1,
41891,5020411,1,1,
41892,5020412,2,1,
41893,5020413,4,1,
41894,5020414,1,1,
41895,5020414,2,1,
41896,5020415,2,1,
41897,5020415,4,1,
41898,5020416,3,1,
41899,5020417,1,1,
41900,5020418,2,1,
41901,5020418,3,1,
41902,5020419,3,1,
41903,5020421,2,1,
41904,5020423,1,1,
41905,5020423,2,1,
41906,5020425,2,1,
41907,5020427,1,1,
41908,5020428,1,1,
41909,5020429,1,1,
41910,5020430,1,1,
41911,5020431,1,1,
41912,5020432,1,2,
41913,5020435,1,1,
41914,5020436,2,2,
41915,5020437,2,2,
41916,5020438,1,2,
41917,5020440,2,1,
41918,5020443,1,1,
41919,5020444,4,1,
41920,5020445,1,1,
41921,5020447,3,1,
41922,5020448,1,1,
41923,5020448,3,1,
41924,5020450,1,1,
41925,5020451,4,1,
41926,5020452,4,1,
41927,5020453,2,1,
41928,5020454,2,1,
41929,5020454,3,1,
41930,5020455,1,1,
41931,5020456,2,1,
41932,5020457,1,2,
41933,5020458,2,1,
41934,5020459,2,1,
41935,5020463,3,1,
41936,5020464,1,1,
41937,5020465,2,2,
41938,5020466,2,1,
41939,5020467,2,2,
41940,5020468,3,1,
41941,5020469,2,1,
41942,5020470,1,1,
41943,5020474,1,1,
41944,5020477,1,1,
41945,5020480,2,1,
41946,5020481,2,1,
41947,5020483,1,2,
41948,5020484,1,1,
41949,5020486,4,1,
41950,5020490,3,1,
41951,5020492,2,1,
41952,5020494,1,1,
41953,5020495,4,1,
41954,5020498,3,1,
41955,5020500,1,1,
41956,5020502,1,1,
41957,5020503,1,1,
41958,5020504,2,1,
41959,5020506,1,1,
41960,5020509,1,1,
41961,5020510,1,1,
41962,5020511,1,1,
41963,5020511,3,2,
41964,5020512,1,1,
41965,5020513,1,1,
41966,5020513,3,1,
41967,5020514,1,1,
41968,5020515,2,1,
41969,5020517,3,1,
41970,5020516,3,1,
41971,5020519,3,1,
41972,5020520,4,1,
41973,5020521,4,1,
41974,5020522,2,1,
41975,5020525,1,1,
41976,5020526,2,2,
41977,5020527,2,1,
41978,5020527,3,1,
41979,5020528,1,1,
41980,5020529,1,1,
41981,5020530,4,1,
41982,5020531,2,1,
41983,5020533,1,1,
41984,5020535,3,1,
41985,5020537,4,1,
41986,5020539,3,1,
41987,5020541,2,1,
41988,5020542,3,1,
41989,5020543,2,1,
41990,5020544,2,1,
41991,5020544,4,1,
41992,5020545,3,2,
41993,5020546,2,1,
41994,5020547,2,1,
41995,5020549,1,1,
41996,5020552,4,1,
41997,5020553,3,1,
41998,5020554,1,1,
41999,5020557,3,1,
42000,5020558,4,1,
42001,5020559,1,1,
42002,5020560,1,1,
42003,5020564,1,1,
42004,5020563,1,1,
42005,5020566,1,1,
42006,5020567,2,1,
42007,5020556,3,1,
42008,5020568,2,1,
42009,5020569,3,1,
42010,5020571,1,1,
42011,5020571,3,1,
42012,5020572,4,1,
42013,5020573,3,1,
42014,5020574,3,1,
42015,5020575,1,1,
42016,5020576,1,1,
42017,5020577,2,1,
42018,5020579,3,1,
42019,5020580,4,1,
42020,5020583,2,1,
42021,5020585,2,1,
42022,5020586,2,1,
42023,5020587,4,1,
42024,5020590,2,1,
42025,5020591,3,1,
42026,5020592,4,1,
42027,5020593,2,1,
42028,5020596,2,1,
42029,5020598,1,2,
42030,5020600,4,1,
42031,5020602,2,1,
42032,5020603,3,1,
42033,5020604,1,1,
42034,5020605,3,1,
42035,5020606,2,1,
42036,5020606,3,1,
42037,5020608,3,1,
42038,5020610,4,1,
42039,5020612,2,1,
42040,5020612,4,1,
42041,5020614,1,1,
42042,5020616,1,1,
42043,5020617,3,1,
42044,5020618,1,2,
42045,5020618,3,1,
42046,5020619,3,1,
42047,5020620,2,1,
42048,5020622,1,1,
42049,5020622,3,1,
42050,5020623,3,2,
42051,5020624,1,1,
42052,5020625,1,1,
42053,5020625,3,1,
42054,5020626,1,1,
42055,5020627,3,1,
42056,5020628,1,1,
42057,5020629,2,1,
42058,5020630,1,1,
42059,5020631,2,1,
42060,5020633,6,1,
42061,5020634,3,1,
42062,5020635,3,1,
42063,5020636,1,3,
42064,5020637,2,1,
42065,5020641,3,1,
42066,5020642,1,1,
42067,5020643,1,2,
42068,5020643,4,1,
42069,5020644,2,1,
42070,5020645,2,1,
42071,5020646,4,1,
42072,5020647,2,1,
42073,5020648,1,1,
42074,5020648,4,1,
42075,5020649,1,1,
42076,5020649,4,1,
42077,5020650,1,1,
42078,5020650,2,1,
42079,5020652,2,1,
42080,5020653,2,1,
42081,5020654,6,1,
42082,5020656,1,1,
42083,5020657,2,1,
42084,5020658,4,1,
42085,5020659,4,1,
42086,5020660,2,1,
42087,5020661,1,1,
42088,5020662,2,1,
42089,5020663,3,1,
42090,5020665,3,1,
42091,5020666,4,1,
42092,5020667,4,1,
42093,5020668,2,1,
42094,5020669,1,1,
42095,5020670,1,1,
42096,5020671,2,1,
42097,5020672,2,1,
42098,5020674,4,1,
42099,5020675,1,1,
42100,5020676,1,1,
42101,5020676,2,1,
42102,5020677,1,1,
42103,5020677,3,1,
42104,5020678,1,2,
42105,5020679,1,1,
42106,5020679,3,1,
42107,5020680,4,1,
42108,5020681,1,1,
42109,5020683,2,1,
42110,5020684,3,1,
42111,5020685,1,1,
42112,5020686,1,1,
42113,5020686,2,1,
42114,5020689,1,1,
42115,5020693,1,1,
42116,5020694,2,1,
42117,5020695,1,1,
42118,5020696,2,1,
42119,5020697,2,1,
42120,5020701,4,1,
42121,5020702,1,1,
42122,5020703,1,1,
42123,5020707,2,1,
42124,5020709,1,1,
42125,5020710,1,1,
42126,5020712,1,1,
42127,5020719,1,2,
42128,5020720,1,1,
42129,5020721,2,1,
42130,5020724,1,1,
42131,5020730,2,1,
42132,5020737,1,1,
42133,5020752,1,1,
42134,5020740,2,1,
42135,5020741,3,1,
42136,5020744,2,1,
42137,5020745,1,3,
42138,5020746,1,1,
42139,5020747,1,1,
42140,5020748,1,2,
42141,5020749,1,1,
42142,5020750,1,1,
42143,5020755,1,1,
42144,5020757,1,1,
42145,5020761,1,1,
42146,5020765,2,1,
42147,5020767,2,1,
42148,5020770,3,1,
42149,5020772,3,1,
42150,5020773,2,1,
42151,5020774,1,1,
42152,5020776,1,1,
42153,5020778,1,1,
42154,5020779,2,1,
42155,5020780,1,1,
42156,5020781,2,1,
42157,5020782,2,1,
42158,5020783,2,1,
42159,5020784,2,1,
42160,5020786,2,1,
42161,5020787,2,1,
42162,5020788,2,1,
42163,5020790,1,1,
42164,5020791,1,1,
42165,5020792,1,1,
42166,5020793,2,1,
42167,5020794,2,1,
42168,5020795,1,1,
42169,5020804,2,1,
42170,5020797,1,1,
42171,5020798,2,1,
42172,5020800,1,1,
42173,5020801,1,1,
42174,5020803,2,1,
42175,5020808,1,1,
42176,5020809,2,1,
42177,5020814,2,1,
42178,5020817,2,1,
42179,5020819,2,1,
42180,5020820,2,1,
42181,5020822,2,1,
42182,5020824,1,1,
42183,5020824,2,1,
42184,5020825,2,1,
42185,5020828,1,2,
42186,5020830,2,1,
42187,5020833,3,1,
42188,5020834,1,1,
42189,5020839,2,1,
42190,5020841,1,1,
42191,5020841,2,1,
42192,5020842,1,1,
42193,5020843,2,1,
42194,5020845,1,1,
42195,5020845,2,1,
42196,5020846,2,1,
42197,5020848,3,1,
42198,5020849,4,1,
42199,5020850,2,1,
42200,5020851,1,2,
42201,5020853,1,1,
42202,5020854,1,1,
42203,5020857,1,1,
42204,5020858,1,1,
42205,5020859,1,1,
42206,5020860,1,1,
42207,5020873,1,1,
42208,5020944,1,1,
42209,5020982,1,1,
42210,5021016,1,1,
42211,5021016,3,1,
42212,5021012,2,1,
42213,5021011,2,1,
42214,5021009,3,1,
42215,5021009,4,1,
42216,5021008,2,1,
42217,5021007,3,1,
42218,5021006,2,1,
42219,5021005,2,1,
42220,5021004,2,1,
42221,5021004,3,1,
42222,5021003,3,2,
42223,5021002,3,2,
42224,5020988,2,1,
42225,5020987,4,1,
42226,5020986,3,1,
42227,5020985,3,1,
42228,5020984,3,1,
42229,5021000,3,2,
42230,5020997,1,1,
42231,5020996,3,1,
42232,5020995,3,1,
42233,5020994,2,1,
42234,5020993,3,1,
42235,5020991,2,1,
42236,5020989,2,1,
42237,5020990,2,1,
42238,5021063,1,1,
42239,5021062,1,1,
42240,5021061,1,1,
42241,5021034,3,1,
42242,5021033,3,1,
42243,5021032,4,1,
42244,5021031,3,1,
42245,5021030,3,1,
42246,5021030,4,1,
42247,5021029,1,1,
42248,5021029,4,1,
42249,5021028,3,1,
42250,5021026,1,1,
42251,5021025,3,1,
42252,5021024,2,1,
42253,5021023,2,1,
42254,5021022,1,1,
42255,5021021,1,1,
42256,5021020,1,1,
42257,5021020,3,1,
42258,5021018,2,1,
42259,5021017,1,1,
42260,5021017,3,1,
42261,5021059,3,1,
42262,5021057,1,1,
42263,5021056,3,1,
42264,5021058,4,1,
42265,5021055,2,1,
42266,5021052,2,1,
42267,5021051,3,1,
42268,5021050,4,1,
42269,5021049,2,1,
42270,5021049,3,1,
42271,5021048,4,1,
42272,5021047,1,1,
42273,5021044,4,1,
42274,5021043,3,1,
42275,5021042,2,1,
42276,5021040,2,1,
42277,5021039,1,1,
42278,5021037,1,1,
42279,5021036,2,1,
42280,5021035,2,1,
42281,5021035,4,1,
42282,5021135,1,1,
42283,5021173,1,1,
42284,5021134,3,2,
42285,5021133,1,1,
42286,5021133,3,1,
42287,5021131,3,1,
42288,5021171,1,1,
42289,5021170,1,1,
42290,5021169,3,1,
42291,5021168,1,1,
42292,5021167,2,1,
42293,5021166,2,1,
42294,5021164,2,1,
42295,5021163,2,1,
42296,5021161,3,1,
42297,5021160,1,1,
42298,5021158,1,1,
42299,5021157,1,1,
42300,5021156,3,1,
42301,5021128,3,1,
42302,5021125,2,1,
42303,5021124,2,1,
42304,5021124,3,1,
42305,5021154,2,1,
42306,5021153,1,1,
42307,5021153,2,1,
42308,5021152,2,1,
42309,5021151,2,1,
42310,5021149,1,1,
42311,5021149,4,1,
42312,5021148,1,1,
42313,5021147,1,1,
42314,5021147,2,1,
42315,5021146,2,1,
42316,5021145,4,1,
42317,5021144,1,1,
42318,5021143,2,1,
42319,5021141,2,1,
42320,5021141,3,1,
42321,5021140,2,1,
42322,5021140,3,1,
42323,5021139,4,1,
42324,5021138,2,1,
42325,5021137,2,1,
42326,5021137,3,1,
42327,5021121,2,1,
42328,5021084,1,1,
42329,5021083,1,1,
42330,5021077,2,1,
42331,5021076,2,1,
42332,5021075,2,1,
42333,5021074,2,1,
42334,5021073,1,1,
42335,5021072,2,1,
42336,5021072,3,1,
42337,5021071,8,1,
42338,5021070,1,1,
42339,5021069,2,1,
42340,5021067,1,3,
42341,5021080,2,1,
42342,5021079,2,1,
42343,5021078,3,1,
42344,5021120,1,1,
42345,5021113,1,1,
42346,5021112,3,1,
42347,5021109,1,1,
42348,5021108,1,1,
42349,5021106,4,1,
42350,5021105,2,1,
42351,5021104,4,1,
42352,5021103,2,1,
42353,5021102,2,1,
42354,5021101,1,1,
42355,5021101,3,1,
42356,5021100,1,1,
42357,5021099,2,1,
42358,5021096,3,1,
42359,5021095,1,1,
42360,5021094,2,1,
42361,5021092,2,1,
42362,5021091,2,1,
42363,5021090,2,1,
42364,5021090,3,1,
42365,5021089,3,1,
42366,5021088,2,1,
42367,5021088,3,1,
42368,5021086,3,1,
42369,5021116,3,1,
42370,5021115,1,1,
42371,5021114,2,1,
42372,5021225,1,1,
42373,5021223,2,1,
42374,5021223,3,1,
42375,5021222,2,1,
42376,5021222,3,1,
42377,5021221,3,1,
42378,5021219,2,1,
42379,5021218,4,1,
42380,5021217,2,1,
42381,5021215,3,1,
42382,5021214,2,1,
42383,5021213,3,1,
42384,5021212,4,1,
42385,5021211,1,1,
42386,5021210,2,1,
42387,5021209,3,2,
42388,5021207,1,1,
42389,5021205,2,1,
42390,5021188,1,1,
42391,5021187,2,1,
42392,5021186,3,1,
42393,5021185,2,1,
42394,5021184,2,1,
42395,5021183,2,1,
42396,5021182,2,1,
42397,5021181,1,1,
42398,5021180,3,1,
42399,5021179,1,1,
42400,5021179,4,1,
42401,5021178,2,1,
42402,5021177,1,1,
42403,5021176,3,1,
42404,5021175,1,1,
42405,5021204,2,1,
42406,5021203,3,1,
42407,5021202,3,1,
42408,5021201,1,1,
42409,5021200,2,1,
42410,5021199,2,1,
42411,5021198,2,1,
42412,5021197,2,1,
42413,5021196,3,1,
42414,5021195,1,1,
42415,5021195,2,1,
42416,5021194,2,1,
42417,5021192,4,1,
42418,5021191,3,1,
42419,5021190,3,1,
42420,5021189,1,1,
42421,5021257,1,1,
42422,5021230,1,1,
42423,5021229,2,1,
42424,5021228,2,1,
42425,5021227,3,1,
42426,5021240,2,1,
42427,5021239,2,1,
42428,5021238,1,1,
42429,5021237,3,1,
42430,5021236,2,1,
42431,5021235,1,1,
42432,5021234,1,1,
42433,5021233,1,1,
42434,5021232,3,1,
42435,5021256,3,1,
42436,5021252,1,1,
42437,5021251,2,1,
42438,5021250,1,1,
42439,5021249,4,1,
42440,5021248,1,1,
42441,5021247,3,1,
42442,5021246,3,1,
42443,5021245,2,1,
42444,5021244,3,2,
42445,5021243,4,1,
42446,5021241,2,1,
42447,5021242,1,1,
42448,5021372,2,1,
42449,5021332,1,1,
42450,5021285,1,1,
42451,5021284,1,1,
42452,5021282,1,1,
42453,5021281,1,1,
42454,5021298,1,1,
42455,5021296,1,1,
42456,5021295,1,1,
42457,5021293,1,1,
42458,5021292,1,1,
42459,5021291,4,1,
42460,5021290,4,1,
42461,5021331,2,1,
42462,5021328,2,1,
42463,5021326,4,1,
42464,5021324,1,1,
42465,5021323,1,1,
42466,5021322,2,1,
42467,5021321,2,1,
42468,5021320,1,1,
42469,5021319,1,1,
42470,5021318,1,1,
42471,5021317,2,1,
42472,5021312,2,1,
42473,5021307,1,1,
42474,5021305,2,1,
42475,5021305,3,1,
42476,5021311,1,1,
42477,5021310,3,1,
42478,5021368,1,1,
42479,5021366,1,1,
42480,5021365,1,1,
42481,5021304,1,1,
42482,5021303,1,1,
42483,5021302,3,1,
42484,5021301,1,1,
42485,5021300,1,1,
42486,5021299,1,1,
42487,5021357,1,1,
42488,5021355,2,1,
42489,5021354,2,1,
42490,5021353,1,1,
42491,5021350,1,1,
42492,5021349,3,1,
42493,5021348,1,1,
42494,5021345,1,1,
42495,5021345,2,1,
42496,5021336,1,1,
42497,5021343,1,1,
42498,5021342,1,1,
42499,5021341,1,1,
42500,5021274,3,1,
42501,5021272,4,1,
42502,5021267,1,1,
42503,5021268,3,1,
42504,5021265,1,1,
42505,5021264,1,1,
42506,5021261,1,1,
42507,5021260,2,1,
42508,5021278,2,1,
42509,5021276,2,1,
42510,5021390,2,1,
42511,5021386,1,1,
42512,5021384,1,1,
42513,5021382,1,1,
42514,5021381,1,1,
42515,5021381,4,1,
42516,5021380,2,1,
42517,5021379,3,1,
42518,5021378,3,1,
42519,5021377,2,1,
42520,5021377,3,1,
42521,5021376,2,1,
42522,5021418,2,1,
42523,5021417,3,1,
42524,5021416,1,1,
42525,5021415,2,1,
42526,5021415,3,1,
42527,5021414,2,1,
42528,5021414,3,1,
42529,5021411,2,1,
42530,5021410,2,1,
42531,5021409,4,1,
42532,5021408,3,1,
42533,5021407,1,1,
42534,5021406,1,1,
42535,5021405,2,1,
42536,5021404,2,1,
42537,5021403,2,1,
42538,5021403,3,1,
42539,5021401,3,1,
42540,5021400,1,1,
42541,5021399,1,1,
42542,5021398,3,1,
42543,5021394,2,1,
42544,5021393,2,1,
42545,5021395,4,1,
42546,5021493,2,1,
42547,5021492,1,1,
42548,5021492,3,1,
42549,5021491,2,1,
42550,5021490,3,1,
42551,5021489,3,1,
42552,5021529,3,1,
42553,5021527,3,1,
42554,5021526,1,1,
42555,5021525,1,1,
42556,5021487,1,1,
42557,5021484,2,1,
42558,5021483,1,1,
42559,5021483,2,1,
42560,5021524,2,1,
42561,5021482,2,1,
42562,5021481,3,1,
42563,5021480,2,1,
42564,5021479,1,1,
42565,5021478,1,1,
42566,5021477,4,1,
42567,5021476,3,2,
42568,5021475,3,1,
42569,5021474,4,1,
42570,5021473,2,1,
42571,5021472,2,1,
42572,5021470,1,1,
42573,5021461,2,1,
42574,5021460,3,1,
42575,5021459,2,1,
42576,5021458,2,1,
42577,5021457,1,1,
42578,5021456,2,1,
42579,5021455,2,1,
42580,5021454,3,1,
42581,5021469,2,1,
42582,5021468,3,1,
42583,5021467,3,1,
42584,5021466,3,1,
42585,5021465,1,1,
42586,5021465,4,1,
42587,5021464,2,1,
