OBJECTID,Pole_id,Pole_i_type,Quantity,Note_
"58,339","5,021,469",1,4,
"58,340","5,021,468",1,3,
"58,341","5,021,467",1,4,
"58,342","5,021,466",1,4,
"58,343","5,021,465",1,4,
"58,344","5,021,464",1,1,
"58,345","5,021,463",1,4,
"58,346","5,021,462",1,1,
"58,347","5,021,523",1,7,
"58,348","5,021,522",1,4,
"58,349","5,021,521",1,3,
"58,350","5,021,520",1,4,
"58,351","5,021,519",1,7,
"58,352","5,021,518",1,8,
"58,353","5,021,517",1,7,
"58,354","5,021,453",1,3,
"58,355","5,021,452",1,4,
"58,356","5,021,451",1,4,
"58,357","5,021,450",1,4,
"58,358","5,021,449",1,2,
"58,359","5,021,448",1,3,
"58,360","5,021,447",1,4,
"58,361","5,021,516",1,8,
"58,362","5,021,515",1,2,
"58,363","5,021,514",1,7,
"58,364","5,021,513",1,4,
"58,365","5,021,512",1,4,
"58,366","5,021,511",1,4,
"58,367","5,021,446",1,4,
"58,368","5,021,445",1,4,
"58,369","5,021,444",1,3,
"58,370","5,021,443",1,3,
"58,371","5,021,442",1,5,
"58,372","5,021,441",1,3,
"58,373","5,021,440",1,3,
"58,374","5,021,439",1,3,
"58,375","5,021,510",1,9,
"58,376","5,021,509",1,2,
"58,377","5,021,508",1,3,
"58,378","5,021,507",1,4,
"58,379","5,021,506",1,8,
"58,380","5,021,505",1,7,
"58,381","5,021,438",1,2,
"58,382","5,021,437",1,3,
"58,383","5,021,436",1,4,
"58,384","5,021,434",1,1,
"58,385","5,021,504",1,8,
"58,386","5,021,503",1,1,
"58,387","5,021,502",1,2,
"58,388","5,021,501",1,2,
"58,389","5,021,500",1,3,
"58,390","5,021,499",1,9,
"58,391","5,021,498",1,10,
"58,392","5,021,497",1,7,
"58,393","5,021,496",1,9,
"58,394","5,021,495",1,8,
"58,395","5,021,433",1,5,
"58,396","5,021,432",1,5,
"58,397","5,021,431",1,5,
"58,398","5,021,430",1,4,
"58,399","5,021,429",1,3,
"58,400","5,021,428",1,2,
"58,401","5,021,427",1,4,
"58,402","5,021,426",1,2,
"58,403","5,021,425",1,2,
"58,404","5,021,599",1,4,
"58,405","5,021,596",1,6,
"58,406","5,021,596",2,2,
"58,407","5,021,584",3,3,
"58,408","5,021,583",1,4,
"58,409","5,021,583",3,2,
"58,410","5,021,582",1,3,
"58,411","5,021,582",3,2,
"58,412","5,021,581",1,2,
"58,413","5,021,581",3,4,
"58,414","5,021,580",1,2,
"58,415","5,021,580",3,2,
"58,416","5,021,579",3,2,
"58,417","5,021,578",1,1,
"58,418","5,021,578",3,2,
"58,419","5,021,577",1,1,
"58,420","5,021,595",1,9,
"58,421","5,021,576",1,6,
"58,422","5,021,575",1,1,
"58,423","5,021,574",1,6,
"58,424","5,021,573",1,5,
"58,425","5,021,572",1,2,
"58,426","5,021,594",1,2,
"58,427","5,021,591",3,2,
"58,428","5,021,571",1,4,
"58,429","5,021,570",1,5,
"58,430","5,021,569",1,5,
"58,431","5,021,555",1,3,
"58,432","5,021,554",1,2,
"58,433","5,021,553",1,2,
"58,434","5,021,552",1,3,
"58,435","5,021,551",1,5,
"58,436","5,021,550",1,3,
"58,437","5,021,549",1,4,
"58,438","5,021,548",1,6,
"58,439","5,021,568",1,5,
"58,440","5,021,547",1,4,
"58,441","5,021,546",1,3,
"58,442","5,021,545",1,4,
"58,443","5,021,544",1,1,
"58,444","5,021,542",1,3,
"58,445","5,021,540",1,2,
"58,446","5,021,539",1,3,
"58,447","5,021,541",1,3,
"58,448","5,021,538",1,4,
"58,449","5,021,536",1,3,
"58,450","5,021,567",1,6,
"58,451","5,021,566",1,2,
"58,452","5,021,565",1,4,
"58,453","5,021,564",1,2,
"58,454","5,021,563",1,2,
"58,455","5,021,562",1,4,
"58,456","5,021,561",1,4,
"58,457","5,021,560",1,4,
"58,458","5,021,559",1,5,
"58,459","5,021,558",1,5,
"58,460","5,021,557",1,4,
"58,461","5,021,556",1,6,
"58,462","5,021,605",1,3,
"58,463","5,021,604",1,3,
"58,464","5,021,602",1,2,
"58,465","5,021,602",3,1,
"58,466","5,021,645",1,8,
"58,467","5,021,644",1,8,
"58,468","5,021,643",1,2,
"58,469","5,021,642",1,4,
"58,470","5,021,641",1,4,
"58,471","5,021,640",1,8,
"58,472","5,021,639",1,6,
"58,473","5,021,638",1,1,
"58,474","5,021,638",3,1,
"58,475","5,021,637",1,2,
"58,476","5,021,637",3,1,
"58,477","5,021,636",1,1,
"58,478","5,021,636",3,2,
"58,479","5,021,635",1,3,
"58,480","5,021,634",1,5,
"58,481","5,021,633",1,1,
"58,482","5,021,632",1,2,
"58,483","5,021,631",3,2,
"58,484","5,021,630",1,2,
"58,485","5,021,629",1,1,
"58,486","5,021,628",1,2,
"58,487","5,021,627",1,2,
"58,488","5,021,626",1,1,
"58,489","5,021,625",1,3,
"58,490","5,021,624",1,3,
"58,491","5,021,623",1,6,
"58,492","5,021,622",1,7,
"58,493","5,021,621",1,6,
"58,494","5,021,620",1,9,
"58,495","5,021,618",1,9,
"58,496","5,021,619",1,3,
"58,497","5,021,617",1,8,
"58,498","5,021,611",1,2,
"58,499","5,021,610",1,4,
"58,500","5,021,609",1,2,
"58,501","5,021,608",1,2,
"58,502","5,021,607",1,2,
"58,503","5,021,616",1,2,
"58,504","5,021,616",3,2,
"58,505","5,021,615",1,6,
"58,506","5,021,614",1,8,
"58,507","5,021,613",1,6,
"58,508","5,021,612",1,4,
"58,509","5,021,731",1,1,
"58,510","5,021,730",1,2,
"58,511","5,021,730",3,2,
"58,512","5,021,729",1,4,
"58,513","5,021,715",1,8,
"58,514","5,021,714",1,4,
"58,515","5,021,711",1,4,
"58,516","5,021,710",1,4,
"58,517","5,021,709",1,4,
"58,518","5,021,708",1,4,
"58,519","5,021,707",1,4,
"58,520","5,021,706",1,5,
"58,521","5,021,705",1,1,
"58,522","5,021,704",1,5,
"58,523","5,021,703",1,5,
"58,524","5,021,702",1,4,
"58,525","5,021,701",1,4,
"58,526","5,021,700",1,13,
"58,527","5,021,699",1,6,
"58,528","5,021,685",1,4,
"58,529","5,021,684",1,4,
"58,530","5,021,683",1,5,
"58,531","5,021,682",1,4,
"58,532","5,021,681",1,3,
"58,533","5,021,680",1,3,
"58,534","5,021,679",1,2,
"58,535","5,021,678",1,4,
"58,536","5,021,677",1,2,
"58,537","5,021,676",1,3,
"58,538","5,021,698",1,6,
"58,539","5,021,697",1,8,
"58,540","5,021,696",1,3,
"58,541","5,021,675",1,3,
"58,542","5,021,674",1,4,
"58,543","5,021,673",1,3,
"58,544","5,021,672",1,4,
"58,545","5,021,671",1,4,
"58,546","5,021,670",1,4,
"58,547","5,021,669",1,4,
"58,548","5,021,668",1,4,
"58,549","5,021,667",1,4,
"58,550","5,021,695",1,4,
"58,551","5,021,694",1,4,
"58,552","5,021,693",1,8,
"58,553","5,021,653",1,4,
"58,554","5,021,652",1,4,
"58,555","5,021,651",1,3,
"58,556","5,021,650",1,3,
"58,557","5,021,649",1,3,
"58,558","5,021,648",1,2,
"58,559","5,021,647",1,3,
"58,560","5,021,692",1,4,
"58,561","5,021,691",1,3,
"58,562","5,021,690",1,8,
"58,563","5,021,687",1,3,
"58,564","5,021,686",1,4,
"58,565","5,021,689",1,5,
"58,566","5,021,688",1,4,
"58,567","5,021,659",1,2,
"58,568","5,021,658",1,2,
"58,569","5,021,657",1,2,
"58,570","5,021,656",1,2,
"58,571","5,021,654",1,2,
"58,572","5,021,666",1,3,
"58,573","5,021,665",1,4,
"58,574","5,021,664",1,3,
"58,575","5,021,663",1,4,
"58,576","5,021,662",1,4,
"58,577","5,021,661",1,4,
"58,578","5,021,660",1,3,
"58,579","5,021,728",1,4,
"58,580","5,021,727",1,8,
"58,581","5,021,726",1,4,
"58,582","5,021,725",1,4,
"58,583","5,021,724",1,4,
"58,584","5,021,723",1,2,
"58,585","5,021,722",1,2,
"58,586","5,021,721",1,5,
"58,587","5,021,720",1,4,
"58,588","5,021,719",1,2,
"58,589","5,021,718",1,2,
"58,590","5,021,717",1,2,
"58,591","5,021,716",1,2,
"58,592","5,021,742",1,7,
"58,593","5,021,742",3,3,
"58,594","5,021,741",1,7,
"58,595","5,021,741",3,3,
"58,596","5,021,740",1,5,
"58,597","5,021,740",3,3,
"58,598","5,021,739",1,7,
"58,599","5,021,739",3,2,
"58,600","5,021,738",1,7,
"58,601","5,021,738",3,4,
"58,602","5,021,737",1,8,
"58,603","5,021,736",1,4,
"58,604","5,021,736",3,4,
"58,605","5,021,735",1,4,
"58,606","5,021,735",3,4,
"58,607","5,021,734",1,2,
"58,608","5,021,734",3,2,
"58,609","5,021,733",1,4,
"58,610","5,021,890",1,12,
"58,611","5,021,890",3,3,
"58,612","5,021,889",1,6,
"58,613","5,021,889",3,4,
"58,614","5,021,875",1,2,
"58,615","5,021,887",1,2,
"58,616","5,021,886",1,4,
"58,617","5,021,886",3,6,
"58,618","5,021,885",1,4,
"58,619","5,021,885",3,6,
"58,620","5,021,883",1,6,
"58,621","5,021,882",1,2,
"58,622","5,021,881",1,2,
"58,623","5,021,880",1,2,
"58,624","5,021,884",1,5,
"58,625","5,021,879",1,5,
"58,626","5,021,879",3,4,
"58,627","5,021,878",1,4,
"58,628","5,021,878",3,4,
"58,629","5,021,877",1,4,
"58,630","5,021,877",3,3,
"58,631","5,021,876",1,8,
"58,632","5,021,888",1,2,
"58,633","5,021,874",1,4,
"58,634","5,021,873",1,4,
"58,635","5,021,817",1,4,
"58,636","5,021,816",1,4,
"58,637","5,021,815",1,4,
"58,638","5,021,814",1,6,
"58,639","5,021,813",1,2,
"58,640","5,021,812",1,2,
"58,641","5,021,811",1,4,
"58,642","5,021,810",1,2,
"58,643","5,021,809",1,2,
"58,644","5,021,808",1,4,
"58,645","5,021,807",1,4,
"58,646","5,021,806",1,8,
"58,647","5,021,805",1,4,
"58,648","5,021,804",1,4,
"58,649","5,021,803",1,4,
"58,650","5,021,802",1,4,
"58,651","5,021,801",1,4,
"58,652","5,021,800",1,4,
"58,653","5,021,799",1,4,
"58,654","5,021,872",1,3,
"58,655","5,021,871",1,3,
"58,656","5,021,870",1,4,
"58,657","5,021,869",1,2,
"58,658","5,021,868",1,4,
"58,659","5,021,867",1,4,
"58,660","5,021,866",1,4,
"58,661","5,021,865",1,4,
"58,662","5,021,864",1,8,
"58,663","5,021,863",1,2,
"58,664","5,021,862",1,3,
"58,665","5,021,798",1,1,
"58,666","5,021,797",1,3,
"58,667","5,021,796",1,4,
"58,668","5,021,795",1,4,
"58,669","5,021,794",1,4,
"58,670","5,021,793",1,2,
"58,671","5,021,792",1,2,
"58,672","5,021,791",1,2,
"58,673","5,021,790",1,3,
"58,674","5,021,789",1,2,
"58,675","5,021,861",1,4,
"58,676","5,021,860",1,4,
"58,677","5,021,859",1,4,
"58,678","5,021,858",1,4,
"58,679","5,021,857",1,10,
"58,680","5,021,856",1,4,
"58,681","5,021,855",1,4,
"58,682","5,021,854",1,4,
"58,683","5,021,853",1,5,
"58,684","5,021,852",1,4,
"58,685","5,021,851",1,4,
"58,686","5,021,850",1,2,
"58,687","5,021,849",1,5,
"58,688","5,021,848",1,2,
"58,689","5,021,847",1,8,
"58,690","5,021,846",1,2,
"58,691","5,021,845",1,4,
"58,692","5,021,787",1,2,
"58,693","5,021,786",1,3,
"58,694","5,021,785",1,2,
"58,695","5,021,784",1,3,
"58,696","5,021,783",1,2,
"58,697","5,021,782",1,4,
"58,698","5,021,844",1,4,
"58,699","5,021,843",1,5,
"58,700","5,021,842",1,2,
"58,701","5,021,841",1,9,
"58,702","5,021,840",1,1,
"58,703","5,021,891",1,2,
"58,704","5,021,839",1,8,
"58,705","5,021,838",1,3,
"58,706","5,021,837",1,2,
"58,707","5,021,836",1,4,
"58,708","5,021,835",1,4,
"58,709","5,021,834",1,4,
"58,710","5,021,833",1,5,
"58,711","5,021,832",1,6,
"58,712","5,021,831",1,5,
"58,713","5,021,830",1,5,
"58,714","5,021,829",1,3,
"58,715","5,021,828",1,2,
"58,716","5,021,827",1,4,
"58,717","5,021,826",1,8,
"58,718","5,021,825",1,4,
"58,719","5,021,824",1,5,
"58,720","5,021,823",1,4,
"58,721","5,021,822",1,5,
"58,722","5,021,821",1,5,
"58,723","5,021,820",1,8,
"58,724","5,021,819",1,4,
"58,725","5,021,818",1,3,
"58,726","5,021,781",1,6,
"58,727","5,021,781",3,3,
"58,728","5,021,780",1,4,
"58,729","5,021,780",3,3,
"58,730","5,021,779",1,6,
"58,731","5,021,779",3,10,
"58,732","5,021,778",1,4,
"58,733","5,021,777",1,4,
"58,734","5,021,777",3,4,
"58,735","5,021,776",1,4,
"58,736","5,021,776",3,6,
"58,737","5,021,754",1,4,
"58,738","5,021,754",3,2,
"58,739","5,021,753",1,4,
"58,740","5,021,752",1,4,
"58,741","5,021,752",3,4,
"58,742","5,021,751",1,4,
"58,743","5,021,751",3,4,
"58,744","5,021,750",1,4,
"58,745","5,021,750",3,2,
"58,746","5,021,749",1,4,
"58,747","5,021,749",3,1,
"58,748","5,021,748",1,2,
"58,749","5,021,775",1,5,
"58,750","5,021,775",3,6,
"58,751","5,021,747",1,3,
"58,752","5,021,746",1,2,
"58,753","5,021,746",3,2,
"58,754","5,021,745",1,4,
"58,755","5,021,745",3,2,
"58,756","5,021,744",1,3,
"58,757","5,021,744",3,2,
"58,758","5,021,743",1,3,
"58,759","5,021,774",1,4,
"58,760","5,021,774",3,4,
"58,761","5,021,773",1,9,
"58,762","5,021,773",3,6,
"58,763","5,021,771",1,6,
"58,764","5,021,771",3,2,
"58,765","5,021,770",1,4,
"58,766","5,021,770",3,2,
"58,767","5,021,769",1,4,
"58,768","5,021,769",3,2,
"58,769","5,021,768",1,4,
"58,770","5,021,768",3,4,
"58,771","5,021,767",1,4,
"58,772","5,021,766",1,4,
"58,773","5,021,766",3,2,
"58,774","5,021,765",1,4,
"58,775","5,021,760",1,5,
"58,776","5,021,760",3,4,
"58,777","5,021,759",1,2,
"58,778","5,021,759",3,2,
"58,779","5,021,758",1,2,
"58,780","5,021,758",3,2,
"58,781","5,021,757",1,5,
"58,782","5,021,757",3,3,
"58,783","5,021,756",1,4,
"58,784","5,021,756",3,2,
"58,785","5,021,755",1,2,
"58,786","5,021,755",3,2,
"58,787","5,021,764",1,2,
"58,788","5,021,764",3,3,
"58,789","5,021,763",1,54,
"58,790","5,021,762",1,2,
"58,791","5,021,762",3,2,
"58,792","5,021,761",1,2,
"58,793","5,021,772",1,4,
"58,794","5,021,772",3,4,
"58,795","5,022,003",1,11,
"58,796","5,022,002",1,2,
"58,797","5,022,001",1,2,
"58,798","5,022,000",1,1,
"58,799","5,021,979",1,6,
"58,800","5,021,978",1,5,
"58,801","5,021,978",3,2,
"58,802","5,021,977",1,7,
"58,803","5,021,977",3,2,
"58,804","5,021,976",1,5,
"58,805","5,021,976",3,2,
"58,806","5,021,975",1,5,
"58,807","5,021,975",3,1,
"58,808","5,021,974",1,3,
"58,809","5,021,974",3,2,
"58,810","5,021,973",1,4,
"58,811","5,021,973",3,2,
"58,812","5,021,972",1,4,
"58,813","5,021,972",3,1,
"58,814","5,021,971",1,3,
"58,815","5,021,971",3,4,
"58,816","5,021,970",1,2,
"58,817","5,021,970",3,2,
"58,818","5,021,999",1,3,
"58,819","5,021,998",1,3,
"58,820","5,021,997",1,4,
"58,821","5,021,996",1,4,
"58,822","5,021,995",1,4,
"58,823","5,021,994",1,5,
"58,824","5,021,994",3,2,
"58,825","5,021,969",1,4,
"58,826","5,021,968",1,5,
"58,827","5,021,968",3,2,
"58,828","5,021,967",1,3,
"58,829","5,021,967",3,4,
"58,830","5,021,966",1,2,
"58,831","5,021,966",3,2,
"58,832","5,021,965",1,3,
"58,833","5,021,965",3,2,
"58,834","5,021,964",1,3,
"58,835","5,021,964",3,2,
"58,836","5,021,963",1,2,
"58,837","5,021,963",3,3,
"58,838","5,021,962",1,2,
"58,839","5,021,962",3,2,
"58,840","5,021,961",1,4,
"58,841","5,021,960",1,5,
"58,842","5,021,959",1,6,
"58,843","5,021,959",3,2,
"58,844","5,021,958",1,2,
"58,845","5,021,958",3,2,
"58,846","5,021,957",1,2,
"58,847","5,021,957",3,2,
"58,848","5,021,956",1,4,
"58,849","5,021,956",3,2,
"58,850","5,021,955",1,7,
"58,851","5,021,955",3,2,
"58,852","5,021,954",1,4,
"58,853","5,021,954",3,2,
"58,854","5,021,953",1,2,
"58,855","5,021,953",3,2,
"58,856","5,021,952",1,2,
"58,857","5,021,951",1,4,
"58,858","5,021,951",3,2,
"58,859","5,021,950",1,4,
"58,860","5,021,950",3,2,
"58,861","5,021,949",1,2,
"58,862","5,021,948",1,4,
"58,863","5,021,948",3,2,
"58,864","5,021,947",1,5,
"58,865","5,021,947",3,3,
"58,866","5,021,946",1,2,
"58,867","5,021,946",3,2,
"58,868","5,021,945",1,4,
"58,869","5,021,945",3,2,
"58,870","5,021,944",1,2,
"58,871","5,021,944",3,2,
"58,872","5,021,942",1,2,
"58,873","5,021,940",1,4,
"58,874","5,021,940",3,2,
"58,875","5,021,939",1,4,
"58,876","5,021,939",3,2,
"58,877","5,021,938",1,4,
"58,878","5,021,938",3,2,
"58,879","5,021,937",1,4,
"58,880","5,021,993",1,4,
"58,881","5,021,992",1,7,
"58,882","5,021,992",3,2,
"58,883","5,021,991",1,6,
"58,884","5,021,990",1,5,
"58,885","5,021,990",3,3,
"58,886","5,021,989",1,8,
"58,887","5,021,989",3,7,
"58,888","5,021,988",1,6,
"58,889","5,021,987",1,4,
"58,890","5,021,986",1,4,
"58,891","5,021,986",3,1,
"58,892","5,021,985",1,2,
"58,893","5,021,985",3,2,
"58,894","5,021,984",1,4,
"58,895","5,021,983",1,6,
"58,896","5,021,982",1,2,
"58,897","5,021,981",1,4,
"58,898","5,021,981",3,1,
"58,899","5,021,980",1,4,
"58,900","5,021,936",1,2,
"58,901","5,021,904",1,12,
"58,902","5,021,903",1,7,
"58,903","5,021,902",1,2,
"58,904","5,021,901",1,4,
"58,905","5,021,900",1,4,
"58,906","5,021,899",1,4,
"58,907","5,021,898",1,4,
"58,908","5,021,897",1,8,
"58,909","5,021,896",1,4,
"58,910","5,021,895",1,7,
"58,911","5,021,894",1,4,
"58,912","5,021,893",1,4,
"58,913","5,021,935",1,4,
"58,914","5,021,934",1,4,
"58,915","5,021,933",1,4,
"58,916","5,021,932",1,3,
"58,917","5,021,931",1,5,
"58,918","5,021,930",1,8,
"58,919","5,021,930",3,3,
"58,920","5,021,929",1,8,
"58,921","5,021,929",3,6,
"58,922","5,021,917",1,4,
"58,923","5,021,917",3,2,
"58,924","5,021,916",1,4,
"58,925","5,021,916",3,4,
"58,926","5,021,915",1,5,
"58,927","5,021,915",3,5,
"58,928","5,021,914",1,8,
"58,929","5,021,913",1,5,
"58,930","5,021,912",1,3,
"58,931","5,021,912",3,2,
"58,932","5,021,911",1,5,
"58,933","5,021,911",3,4,
"58,934","5,021,910",1,4,
"58,935","5,021,909",1,2,
"58,936","5,021,909",3,2,
"58,937","5,021,908",1,2,
"58,938","5,021,907",1,5,
"58,939","5,021,907",3,3,
"58,940","5,021,906",1,5,
"58,941","5,021,906",3,3,
"58,942","5,021,905",1,5,
"58,943","5,021,928",1,6,
"58,944","5,021,928",3,3,
"58,945","5,021,927",1,4,
"58,946","5,021,927",3,4,
"58,947","5,021,926",1,7,
"58,948","5,021,926",3,2,
"58,949","5,021,925",1,2,
"58,950","5,021,925",3,2,
"58,951","5,021,924",1,2,
"58,952","5,021,924",3,2,
"58,953","5,021,923",1,3,
"58,954","5,021,923",3,4,
"58,955","5,021,922",1,9,
"58,956","5,021,922",3,3,
"58,957","5,021,921",1,8,
"58,958","5,021,921",3,6,
"58,959","5,021,920",1,2,
"58,960","5,021,919",1,4,
"58,961","5,021,919",3,4,
"58,962","5,021,918",1,4,
"58,963","5,021,918",3,2,
"58,964","5,022,050",1,3,
"58,965","5,022,049",1,8,
"58,966","5,022,048",1,4,
"58,967","5,022,047",1,6,
"58,968","5,022,046",1,5,
"58,969","5,022,045",1,3,
"58,970","5,022,044",1,4,
"58,971","5,022,042",1,2,
"58,972","5,022,041",1,1,
"58,973","5,022,039",1,2,
"58,974","5,022,038",1,3,
"58,975","5,022,037",1,4,
"58,976","5,022,036",1,3,
"58,977","5,022,035",1,3,
"58,978","5,022,034",1,5,
"58,979","5,022,033",1,2,
"58,980","5,022,033",3,1,
"58,981","5,022,032",1,5,
"58,982","5,022,031",1,3,
"58,983","5,022,030",1,2,
"58,984","5,022,029",1,2,
"58,985","5,022,028",1,4,
"58,986","5,022,027",1,4,
"58,987","5,022,026",1,5,
"58,988","5,022,025",1,4,
"58,989","5,022,024",1,7,
"58,990","5,022,009",1,3,
"58,991","5,022,008",1,3,
"58,992","5,022,007",1,5,
"58,993","5,022,006",1,4,
"58,994","5,022,005",1,4,
"58,995","5,022,023",1,4,
"58,996","5,022,022",1,4,
"58,997","5,022,021",1,4,
"58,998","5,022,020",1,2,
"58,999","5,022,019",1,4,
"59,000","5,022,018",1,4,
"59,001","5,022,017",1,9,
"59,002","5,022,016",1,2,
"59,003","5,022,015",1,2,
"59,004","5,022,014",1,2,
"59,005","5,022,013",1,1,
"59,006","5,022,012",1,3,
"59,007","5,022,011",1,8,
"59,008","5,022,010",1,7,
"59,009","5,022,221",1,14,
"59,010","5,022,220",1,8,
"59,011","5,022,219",1,4,
"59,012","5,022,218",1,5,
"59,013","5,022,217",1,5,
"59,014","5,022,197",1,5,
"59,015","5,022,196",1,6,
"59,016","5,022,195",1,4,
"59,017","5,022,194",1,2,
"59,018","5,022,193",1,2,
"59,019","5,022,191",1,4,
"59,020","5,022,190",1,7,
"59,021","5,022,189",1,4,
"59,022","5,022,188",1,4,
"59,023","5,022,187",1,4,
"59,024","5,022,186",1,6,
"59,025","5,022,185",1,4,
"59,026","5,022,184",1,4,
"59,027","5,022,183",1,3,
"59,028","5,022,182",1,6,
"59,029","5,022,181",1,8,
"59,030","5,022,216",1,8,
"59,031","5,022,215",1,5,
"59,032","5,022,214",1,3,
"59,033","5,022,213",1,4,
"59,034","5,022,212",2,2,
"59,035","5,022,211",1,2,
"59,036","5,022,210",1,4,
"59,037","5,022,209",1,4,
"59,038","5,022,208",1,6,
"59,039","5,022,207",1,4,
"59,040","5,022,206",1,3,
"59,041","5,022,205",1,2,
"59,042","5,022,204",1,3,
"59,043","5,022,203",1,3,
"59,044","5,022,202",1,2,
"59,045","5,022,201",1,2,
"59,046","5,022,200",1,3,
"59,047","5,022,199",1,3,
"59,048","5,022,198",1,2,
"59,049","5,022,176",1,6,
"59,050","5,022,175",1,20,
"59,051","5,022,174",1,8,
"59,052","5,022,173",1,5,
"59,053","5,022,172",1,11,
"59,054","5,022,171",1,5,
"59,055","5,022,170",1,3,
"59,056","5,022,169",1,6,
"59,057","5,022,168",1,6,
"59,058","5,022,167",1,7,
"59,059","5,022,164",1,7,
"59,060","5,022,163",1,5,
"59,061","5,022,162",1,5,
"59,062","5,022,161",3,4,
"59,063","5,022,160",1,6,
"59,064","5,022,159",1,1,
"59,065","5,022,166",1,1,
"59,066","5,022,165",1,1,
"59,067","5,022,158",1,8,
"59,068","5,022,157",1,8,
"59,069","5,022,156",1,6,
"59,070","5,022,156",3,1,
"59,071","5,022,155",1,7,
"59,072","5,022,154",1,6,
"59,073","5,022,153",1,3,
"59,074","5,022,152",1,4,
"59,075","5,022,151",1,3,
"59,076","5,022,150",1,6,
"59,077","5,022,149",1,6,
"59,078","5,022,148",1,9,
"59,079","5,022,147",1,10,
"59,080","5,022,146",1,4,
"59,081","5,022,145",1,3,
"59,082","5,022,144",1,3,
"59,083","5,022,143",1,6,
"59,084","5,022,140",1,6,
"59,085","5,022,142",1,2,
"59,086","5,022,141",1,3,
"59,087","5,022,141",3,2,
"59,088","5,022,138",1,1,
"59,089","5,022,136",1,1,
"59,090","5,022,134",1,3,
"59,091","5,022,133",1,2,
"59,092","5,022,132",1,2,
"59,093","5,022,131",1,1,
"59,094","5,022,130",1,1,
"59,095","5,022,129",1,2,
"59,096","5,022,128",1,10,
"59,097","5,022,127",1,10,
"59,098","5,022,126",1,6,
"59,099","5,022,125",1,7,
"59,100","5,022,124",1,7,
"59,101","5,022,123",1,7,
"59,102","5,022,117",1,5,
"59,103","5,022,116",1,5,
"59,104","5,022,115",1,5,
"59,105","5,022,114",1,7,
"59,106","5,022,113",1,6,
"59,107","5,022,122",1,11,
"59,108","5,022,121",1,9,
"59,109","5,022,112",1,5,
"59,110","5,022,111",1,10,
"59,111","5,022,110",1,8,
"59,112","5,022,108",1,4,
"59,113","5,022,107",1,8,
"59,114","5,022,106",1,3,
"59,115","5,022,105",1,3,
"59,116","5,022,104",1,5,
"59,117","5,022,103",1,4,
"59,118","5,022,102",1,5,
"59,119","5,022,101",1,6,
"59,120","5,022,100",1,12,
"59,121","5,022,099",1,6,
"59,122","5,022,098",1,4,
"59,123","5,022,097",1,3,
"59,124","5,022,096",1,4,
"59,125","5,022,095",1,2,
"59,126","5,022,095",3,2,
"59,127","5,022,094",1,4,
"59,128","5,022,093",1,6,
"59,129","5,022,092",1,7,
"59,130","5,022,091",1,10,
"59,131","5,022,090",1,3,
"59,132","5,022,089",1,3,
"59,133","5,022,088",1,3,
"59,134","5,022,086",1,2,
"59,135","5,022,085",1,3,
"59,136","5,022,084",1,2,
"59,137","5,022,083",1,5,
"59,138","5,022,082",1,2,
"59,139","5,022,081",1,3,
"59,140","5,022,080",1,4,
"59,141","5,022,079",1,4,
"59,142","5,022,078",1,6,
"59,143","5,022,077",1,5,
"59,144","5,022,076",1,8,
"59,145","5,022,075",1,8,
"59,146","5,022,074",1,5,
"59,147","5,022,073",1,4,
"59,148","5,022,072",1,5,
"59,149","5,022,071",1,3,
"59,150","5,022,070",1,3,
"59,151","5,022,069",1,2,
"59,152","5,022,068",1,4,
"59,153","5,022,067",1,3,
"59,154","5,022,066",1,1,
"59,155","5,022,065",1,4,
"59,156","5,022,120",1,9,
"59,157","5,022,119",1,11,
"59,158","5,022,118",1,8,
"59,159","5,022,064",1,1,
"59,160","5,022,063",1,5,
"59,161","5,022,062",1,7,
"59,162","5,022,059",1,3,
"59,163","5,022,058",1,3,
"59,164","5,022,057",1,2,
"59,165","5,022,056",1,1,
"59,166","5,022,055",1,2,
"59,167","5,022,054",1,2,
"59,168","5,022,053",1,2,
"59,169","5,022,052",1,2,
"59,170","5,022,061",1,3,
"59,171","5,022,060",1,2,
"59,172","5,022,280",1,2,
"59,173","5,022,280",3,6,
"59,174","5,022,279",1,2,
"59,175","5,022,278",1,3,
"59,176","5,022,277",3,7,
"59,177","5,022,276",1,1,
"59,178","5,022,276",3,5,
"59,179","5,022,275",3,4,
"59,180","5,022,261",1,13,
"59,181","5,022,241",1,7,
"59,182","5,022,240",1,6,
"59,183","5,022,240",3,1,
"59,184","5,022,239",1,4,
"59,185","5,022,238",1,5,
"59,186","5,022,237",1,6,
"59,187","5,022,236",1,2,
"59,188","5,022,235",1,3,
"59,189","5,022,235",3,1,
"59,190","5,022,234",1,4,
"59,191","5,022,234",3,1,
"59,192","5,022,233",1,6,
"59,193","5,022,232",1,6,
"59,194","5,022,231",1,5,
"59,195","5,022,230",1,5,
"59,196","5,022,260",1,8,
"59,197","5,022,259",1,6,
"59,198","5,022,258",1,8,
"59,199","5,022,257",1,8,
"59,200","5,022,256",1,5,
"59,201","5,022,255",1,7,
"59,202","5,022,254",1,5,
"59,203","5,022,253",1,9,
"59,204","5,022,252",1,6,
"59,205","5,022,251",1,5,
"59,206","5,022,250",1,5,
"59,207","5,022,249",1,8,
"59,208","5,022,244",1,7,
"59,209","5,022,243",1,6,
"59,210","5,022,242",1,7,
"59,211","5,022,248",1,2,
