OBJECTID,Pole_id,Pole_i_type,Quantity,Note_
56959,5019774,4,1,
56960,5019775,1,10,
56961,5019776,1,4,
56962,5019776,3,1,
56963,5019777,1,8,
56964,5019777,4,1,
56965,5019778,1,2,
56966,5019779,1,4,
56967,5019780,1,4,
56968,5019781,1,5,
56969,5019782,1,5,
56970,5019783,1,2,
56971,5019784,1,1,
56972,5019784,3,1,
56973,5019785,1,4,
56974,5019786,1,3,
56975,5019794,1,2,
56976,5019788,1,7,
56977,5019789,1,2,
56978,5019790,1,3,
56979,5019791,1,3,
56980,5019793,1,3,
56981,5019795,1,3,
56982,5019796,1,1,
56983,5019797,1,2,
56984,5019798,1,3,
56985,5019799,1,5,
56986,5019800,1,3,
56987,5019802,1,6,
56988,5019806,1,4,
56989,5019805,1,4,
56990,5019807,1,4,
56991,5019807,2,2,
56992,5019809,1,3,
56993,5019810,1,3,
56994,5019812,1,2,
56995,5019813,1,4,
56996,5019815,2,6,
56997,5019816,1,4,
56998,5019817,1,6,
56999,5019818,1,8,
57000,5019819,1,1,
57001,5019820,1,2,
57002,5019821,1,2,
57003,5019822,1,2,
57004,5019823,1,2,
57005,5019824,1,2,
57006,5019825,1,8,
57007,5019826,1,6,
57008,5019830,1,5,
57009,5019831,1,4,
57010,5019832,1,5,
57011,5019834,1,3,
57012,5019838,1,3,
57013,5019839,1,3,
57014,5019840,1,4,
57015,5019841,1,5,
57016,5019842,1,2,
57017,5019843,1,5,
57018,5019844,1,9,
57019,5019845,1,4,
57020,5019846,1,6,
57021,5019847,1,5,
57022,5019848,1,3,
57023,5019849,1,5,
57024,5019850,1,4,
57025,5019851,1,6,
57026,5019852,1,9,
57027,5019853,1,4,
57028,5019854,1,2,
57029,5019855,1,2,
57030,5019856,4,2,
57031,5019857,2,1,
57032,5019857,4,3,
57033,5019858,1,2,
57034,5019860,1,2,
57035,5019861,1,2,
57036,5019862,1,2,
57037,5019863,1,3,
57038,5019864,1,2,
57039,5019865,1,1,
57040,5019865,3,1,
57041,5019866,1,2,
57042,5019871,2,2,
57043,5019871,4,1,
57044,5019869,2,2,
57045,5019870,2,2,
57046,5019872,1,2,
57047,5019873,1,2,
57048,5019877,1,1,
57049,5019879,1,4,
57050,5019880,1,4,
57051,5019881,1,4,
57052,5019882,1,6,
57053,5019883,1,2,
57054,5019884,1,2,
57055,5019886,1,2,
57056,5019888,3,2,
57057,5019891,1,2,
57058,5019892,1,2,
57059,5019893,1,2,
57060,5019894,1,1,
57061,5019895,3,4,
57062,5019896,1,1,
57063,5019897,3,4,
57064,5019898,1,4,
57065,5019899,1,2,
57066,5019899,3,2,
57067,5019900,1,6,
57068,5019900,3,1,
57069,5019901,3,2,
57070,5019902,1,2,
57071,5019903,1,3,
57072,5019904,1,4,
57073,5019906,1,2,
57074,5019908,1,3,
57075,5019908,3,1,
57076,5019909,3,4,
57077,5019911,3,8,
57078,5019913,1,1,
57079,5019913,3,3,
57080,5019914,3,4,
57081,5019915,3,2,
57082,5019916,1,2,
57083,5019916,3,2,
57084,5019919,3,2,
57085,5019923,3,4,
57086,5019924,1,4,
57087,5019925,1,2,
57088,5019927,1,1,
57089,5019928,1,2,
57090,5019929,1,2,
57091,5019930,1,3,
57092,5019931,1,2,
57093,5019932,1,2,
57094,5019933,1,2,
57095,5019934,3,1,
57096,5019937,3,1,
57097,5019938,3,1,
57098,5019939,3,1,
57099,5019940,3,1,
57100,5019941,1,4,
57101,5019942,1,5,
57102,5019943,3,3,
57103,5019945,1,2,
57104,5019946,3,2,
57105,5019947,3,4,
57106,5019949,3,1,
57107,5019950,3,5,
57108,5019951,3,7,
57109,5019952,1,7,
57110,5019952,3,2,
57111,5019953,1,5,
57112,5019958,1,3,
57113,5019959,1,3,
57114,5019960,1,2,
57115,5019961,1,1,
57116,5019962,1,1,
57117,5019963,1,3,
57118,5019964,3,4,
57119,5019965,1,4,
57120,5019966,1,4,
57121,5019968,1,4,
57122,5019969,1,4,
57123,5019970,4,4,
57124,5019971,1,5,
57125,5019971,3,1,
57126,5019972,4,3,
57127,5019973,4,4,
57128,5019974,4,4,
57129,5019975,4,8,
57130,5019976,4,4,
57131,5019977,1,2,
57132,5019977,4,6,
57133,5019978,1,4,
57134,5019981,1,4,
57135,5019982,1,8,
57136,5019983,1,4,
57137,5019984,1,4,
57138,5019985,1,8,
57139,5019986,1,4,
57140,5019987,1,4,
57141,5019988,1,4,
57142,5019989,1,9,
57143,5019989,3,1,
57144,5019990,1,4,
57145,5019993,1,4,
57146,5019994,1,4,
57147,5019995,1,4,
57148,5019996,1,2,
57149,5019997,1,5,
57150,5020000,3,4,
57151,5020003,3,3,
57152,5020004,1,1,
57153,5020004,3,4,
57154,5020005,1,2,
57155,5020006,1,4,
57156,5020007,1,2,
57157,5020008,1,4,
57158,5020009,1,2,
57159,5020009,3,2,
57160,5020010,1,2,
57161,5020011,1,2,
57162,5020011,3,1,
57163,5020012,3,2,
57164,5020014,1,1,
57165,5020014,3,3,
57166,5020015,1,4,
57167,5020016,1,2,
57168,5020017,1,4,
57169,5020018,1,2,
57170,5020019,1,4,
57171,5020020,1,2,
57172,5020020,3,2,
57173,5020022,1,4,
57174,5020021,1,2,
57175,5020023,1,6,
57176,5020024,3,4,
57177,5020025,3,3,
57178,5020026,1,12,
57179,5020027,1,8,
57180,5020028,1,4,
57181,5020029,3,3,
57182,5020030,1,6,
57183,5020031,1,4,
57184,5020033,1,1,
57185,5020034,1,6,
57186,5020035,1,4,
57187,5020036,1,4,
57188,5020037,1,5,
57189,5020038,1,5,
57190,5020039,1,4,
57191,5020040,1,4,
57192,5020041,1,6,
57193,5020041,3,2,
57194,5020046,1,2,
57195,5020048,1,4,
57196,5020052,1,2,
57197,5020055,1,3,
57198,5020055,3,1,
57199,5020057,1,4,
57200,5020058,1,3,
57201,5020058,3,3,
57202,5020059,1,4,
57203,5020061,1,4,
57204,5020062,2,4,
57205,5020063,1,3,
57206,5020063,3,2,
57207,5020064,1,2,
57208,5020066,1,4,
57209,5020067,1,4,
57210,5020068,3,3,
57211,5020070,1,2,
57212,5020071,1,4,
57213,5020073,1,4,
57214,5020073,3,1,
57215,5020076,1,3,
57216,5020077,1,3,
57217,5020078,1,4,
57218,5020080,1,4,
57219,5020081,1,4,
57220,5020082,1,4,
57221,5020084,1,5,
57222,5020085,1,5,
57223,5020088,1,1,
57224,5020088,3,1,
57225,5020089,1,2,
57226,5020091,1,4,
57227,5020093,1,4,
57228,5020094,1,5,
57229,5020094,3,1,
57230,5020095,1,4,
57231,5020096,1,6,
57232,5020096,3,1,
57233,5020097,1,4,
57234,5020098,1,2,
57235,5020099,1,5,
57236,5020100,1,4,
57237,5020101,1,6,
57238,5020103,1,3,
57239,5020104,1,3,
57240,5020105,1,4,
57241,5020106,1,4,
57242,5020107,1,7,
57243,5020108,1,4,
57244,5020109,1,4,
57245,5020110,1,9,
57246,5020111,1,3,
57247,5020111,3,1,
57248,5020112,1,5,
57249,5020113,1,2,
57250,5020113,4,2,
57251,5020114,1,6,
57252,5020114,3,2,
57253,5020115,1,5,
57254,5020116,1,6,
57255,5020117,1,5,
57256,5020118,1,4,
57257,5020119,1,5,
57258,5020120,1,4,
57259,5020121,1,4,
57260,5020122,1,5,
57261,5020123,1,6,
57262,5020124,1,3,
57263,5020125,1,3,
57264,5020126,1,3,
57265,5020132,1,4,
57266,5020133,1,4,
57267,5020134,1,5,
57268,5020135,1,7,
57269,5020135,3,2,
57270,5020136,1,1,
57271,5020136,3,4,
57272,5020137,1,3,
57273,5020137,3,4,
57274,5020138,1,4,
57275,5020138,3,1,
57276,5020139,1,3,
57277,5020140,1,2,
57278,5020141,1,2,
57279,5020142,1,4,
57280,5020143,1,6,
57281,5020143,3,2,
57282,5020144,1,2,
57283,5020145,1,4,
57284,5020146,1,4,
57285,5020147,1,4,
57286,5020148,1,4,
57287,5020149,1,4,
57288,5020150,1,4,
57289,5020151,1,5,
57290,5020151,3,1,
57291,5020153,1,2,
57292,5020154,1,1,
57293,5020154,3,6,
57294,5020157,3,4,
57295,5020155,3,3,
57296,5020159,3,5,
57297,5020160,1,4,
57298,5020160,3,5,
57299,5020162,1,1,
57300,5020162,3,3,
57301,5020163,1,2,
57302,5020168,1,4,
57303,5020169,1,4,
57304,5020169,3,1,
57305,5020170,1,4,
57306,5020170,3,1,
57307,5020171,1,2,
57308,5020172,1,3,
57309,5020173,1,3,
57310,5020173,3,1,
57311,5020174,1,5,
57312,5020175,1,4,
57313,5020176,1,1,
57314,5020176,3,6,
57315,5020177,1,2,
57316,5020177,3,2,
57317,5020178,1,2,
57318,5020179,3,2,
57319,5020180,1,1,
57320,5020180,3,2,
57321,5020181,1,1,
57322,5020181,3,2,
57323,5020182,1,1,
57324,5020182,3,2,
57325,5020183,1,1,
57326,5020183,3,1,
57327,5020184,1,2,
57328,5020185,3,6,
57329,5020190,1,1,
57330,5020190,3,1,
57331,5020191,3,4,
57332,5020192,1,1,
57333,5020192,3,3,
57334,5020193,3,4,
57335,5020194,3,4,
57336,5020195,1,3,
57337,5020197,3,4,
57338,5020198,1,2,
57339,5020198,3,1,
57340,5020199,2,3,
57341,5020199,4,1,
57342,5020200,2,4,
57343,5020201,3,5,
57344,5020208,2,3,
57345,5020209,2,3,
57346,5020210,1,3,
57347,5020211,2,3,
57348,5020213,1,4,
57349,5020214,1,5,
57350,5020215,1,5,
57351,5020215,3,3,
57352,5020216,1,5,
57353,5020217,1,5,
57354,5020218,1,1,
57355,5020218,3,3,
57356,5020219,1,5,
57357,5020222,1,1,
57358,5020223,1,2,
57359,5020224,1,7,
57360,5020225,1,5,
57361,5020227,1,5,
57362,5020228,1,5,
57363,5020229,1,2,
57364,5020233,1,4,
57365,5020234,1,7,
57366,5020236,1,9,
57367,5020236,3,1,
57368,5020239,1,4,
57369,5020241,1,6,
57370,5020245,1,5,
57371,5020248,1,4,
57372,5020248,3,1,
57373,5020249,1,5,
57374,5020251,1,6,
57375,5020252,1,2,
57376,5020253,1,2,
57377,5020254,1,2,
57378,5020255,1,7,
57379,5020256,1,5,
57380,5020257,1,5,
57381,5020258,1,5,
57382,5020259,1,5,
57383,5020260,1,5,
57384,5020261,1,4,
57385,5020262,1,5,
57386,5020263,1,3,
57387,5020264,1,3,
57388,5020265,1,7,
57389,5020266,1,2,
57390,5020267,1,2,
57391,5020268,1,1,
57392,5020269,1,4,
57393,5020270,1,2,
57394,5020271,1,2,
57395,5020272,1,4,
57396,5020273,1,4,
57397,5020276,1,4,
57398,5020274,1,4,
57399,5020278,1,3,
57400,5020277,1,3,
57401,5020277,3,1,
57402,5020280,1,5,
57403,5020279,1,1,
57404,5020281,1,5,
57405,5020282,1,5,
57406,5020283,1,2,
57407,5020284,1,5,
57408,5020286,1,4,
57409,5020287,1,3,
57410,5020288,1,2,
57411,5020288,3,2,
57412,5020289,1,4,
57413,5020289,3,4,
57414,5020290,1,4,
57415,5020291,3,2,
57416,5020292,1,1,
57417,5020292,3,2,
57418,5020293,1,2,
57419,5020293,3,1,
57420,5020294,3,3,
57421,5020295,1,3,
57422,5020295,3,1,
57423,5020296,3,1,
57424,5020297,3,4,
57425,5020299,1,3,
57426,5020300,1,1,
57427,5020301,3,5,
57428,5020302,1,2,
57429,5020303,1,3,
57430,5020304,1,4,
57431,5020305,1,3,
57432,5020306,1,4,
57433,5020307,1,1,
57434,5020308,1,1,
57435,5020311,1,4,
57436,5020312,1,4,
57437,5020313,1,3,
57438,5020314,1,2,
57439,5020315,1,2,
57440,5020323,1,4,
57441,5020324,1,2,
57442,5020325,1,2,
57443,5020341,1,4,
57444,5020343,1,6,
57445,5020344,1,6,
57446,5020347,2,7,
57447,5020348,1,2,
57448,5020348,2,1,
57449,5020348,4,4,
57450,5020349,2,3,
57451,5020349,4,2,
57452,5020350,4,5,
57453,5020351,1,4,
57454,5020354,1,1,
57455,5020355,1,2,
57456,5020356,1,5,
57457,5020358,1,3,
57458,5020359,1,11,
57459,5020360,1,6,
57460,5020361,1,5,
57461,5020362,1,6,
57462,5020363,1,7,
57463,5020364,3,5,
57464,5020366,2,6,
57465,5020367,1,3,
57466,5020368,1,1,
57467,5020369,1,2,
57468,5020370,1,2,
57469,5020371,1,2,
57470,5020375,1,4,
57471,5020376,1,3,
57472,5020378,1,4,
57473,5020379,1,3,
57474,5020381,1,3,
57475,5020382,1,2,
57476,5020383,1,1,
57477,5020387,1,1,
57478,5020390,1,2,
57479,5020391,1,1,
57480,5020392,1,4,
57481,5020393,1,2,
57482,5020395,1,1,
57483,5020396,1,1,
57484,5020397,1,3,
57485,5020398,1,3,
57486,5020399,1,6,
57487,5020402,1,5,
57488,5020403,1,13,
57489,5020404,1,7,
57490,5020405,1,3,
57491,5020406,1,3,
57492,5020407,1,5,
57493,5020408,1,10,
57494,5020409,1,3,
57495,5020410,1,4,
57496,5020413,1,10,
57497,5020414,1,4,
57498,5020415,1,8,
57499,5020417,1,5,
57500,5020421,1,2,
57501,5020423,1,4,
57502,5020425,1,2,
57503,5020427,1,3,
57504,5020428,1,2,
57505,5020429,1,3,
57506,5020431,1,4,
57507,5020433,1,4,
57508,5020435,1,3,
57509,5020436,1,3,
57510,5020437,1,2,
57511,5020438,1,7,
57512,5020439,1,5,
57513,5020440,1,6,
57514,5020442,1,7,
57515,5020443,1,7,
57516,5020444,1,17,
57517,5020445,1,8,
57518,5020446,1,12,
57519,5020447,1,10,
57520,5020448,1,3,
57521,5020450,1,3,
57522,5020451,1,6,
57523,5020452,1,7,
57524,5020453,1,5,
57525,5020454,1,5,
57526,5020455,1,4,
57527,5020455,3,1,
57528,5020456,1,8,
57529,5020457,1,4,
57530,5020458,1,4,
57531,5020459,1,8,
57532,5020460,1,10,
57533,5020462,1,6,
57534,5020463,2,5,
57535,5020464,1,1,
57536,5020468,1,8,
57537,5020470,1,4,
57538,5020472,1,4,
57539,5020474,1,3,
57540,5020475,1,4,
57541,5020476,1,4,
57542,5020478,1,6,
57543,5020480,1,4,
57544,5020481,1,5,
57545,5020482,1,6,
57546,5020483,1,4,
57547,5020484,1,4,
57548,5020486,1,3,
57549,5020488,1,2,
57550,5020488,4,3,
57551,5020489,1,1,
57552,5020489,2,3,
57553,5020490,1,2,
57554,5020490,2,3,
57555,5020491,1,2,
57556,5020491,2,3,
57557,5020492,2,4,
57558,5020494,1,3,
57559,5020495,1,4,
57560,5020499,1,3,
57561,5020500,1,2,
57562,5020501,1,2,
57563,5020502,1,4,
57564,5020503,1,4,
57565,5020504,1,2,
57566,5020505,1,1,
57567,5020506,1,4,
57568,5020507,1,5,
57569,5020508,1,5,
57570,5020509,1,5,
57571,5020510,1,5,
57572,5020511,1,4,
57573,5020512,1,4,
57574,5020514,2,1,
57575,5020514,4,2,
57576,5020516,1,3,
57577,5020519,1,7,
57578,5020520,1,6,
57579,5020523,2,3,
57580,5020525,2,3,
57581,5020527,1,6,
57582,5020528,1,3,
57583,5020529,1,3,
57584,5020530,1,4,
57585,5020530,3,1,
57586,5020531,1,3,
57587,5020532,1,4,
57588,5020533,1,7,
57589,5020535,1,7,
57590,5020537,1,8,
57591,5020541,1,8,
57592,5020542,1,2,
57593,5020543,1,6,
57594,5020544,1,9,
57595,5020545,1,8,
57596,5020546,1,3,
57597,5020549,1,4,
57598,5020550,1,5,
57599,5020552,1,5,
57600,5020553,1,4,
57601,5020554,1,4,
57602,5020557,1,3,
57603,5020558,1,6,
57604,5020560,1,4,
57605,5020561,1,4,
57606,5020562,1,3,
57607,5020562,2,4,
57608,5020564,1,6,
57609,5020565,2,4,
57610,5020566,1,2,
57611,5020566,2,5,
57612,5020567,4,4,
57613,5020568,1,9,
57614,5020573,1,5,
57615,5020574,1,4,
57616,5020575,1,4,
57617,5020579,1,3,
57618,5020580,1,3,
57619,5020582,1,2,
57620,5020582,2,4,
57621,5020583,1,4,
57622,5020583,2,1,
57623,5020584,1,4,
57624,5020585,1,3,
57625,5020585,2,3,
57626,5020586,1,6,
57627,5020587,1,3,
57628,5020590,1,5,
57629,5020591,1,2,
57630,5020592,1,3,
57631,5020593,1,3,
57632,5020596,1,6,
57633,5020598,1,1,
57634,5020600,1,3,
57635,5020603,2,4,
57636,5020604,1,5,
57637,5020605,1,4,
57638,5020606,1,5,
57639,5020608,1,5,
57640,5020612,1,8,
57641,5020616,1,4,
57642,5020617,1,8,
57643,5020618,1,4,
57644,5020619,1,5,
57645,5020620,1,2,
57646,5020622,1,8,
57647,5020623,1,6,
57648,5020624,1,4,
57649,5020625,1,6,
57650,5020626,2,1,
57651,5020627,2,5,
57652,5020629,1,3,
57653,5020630,1,4,
57654,5020631,1,2,
57655,5020634,1,7,
57656,5020635,1,5,
57657,5020636,2,5,
57658,5020637,1,6,
57659,5020638,1,3,
57660,5020639,1,2,
57661,5020639,2,5,
57662,5020641,1,2,
57663,5020641,2,5,
57664,5020642,1,2,
57665,5020642,2,3,
57666,5020643,1,2,
57667,5020643,2,3,
57668,5020644,1,2,
57669,5020644,2,3,
57670,5020645,1,4,
57671,5020645,2,5,
57672,5020646,1,3,
57673,5020647,1,8,
57674,5020648,1,9,
57675,5020649,1,3,
57676,5020650,1,6,
57677,5020651,1,4,
57678,5020653,1,3,
57679,5020654,1,4,
57680,5020657,2,3,
57681,5020658,1,8,
57682,5020659,1,4,
57683,5020662,1,3,
57684,5020663,1,3,
57685,5020665,1,3,
57686,5020666,1,10,
57687,5020667,1,7,
57688,5020668,1,5,
57689,5020669,1,8,
57690,5020670,1,5,
57691,5020672,1,1,
57692,5020675,1,1,
57693,5020676,1,4,
57694,5020677,1,6,
57695,5020679,1,6,
57696,5020683,1,2,
57697,5020684,2,2,
57698,5020684,4,2,
57699,5020688,1,5,
57700,5020689,1,5,
57701,5020690,1,5,
57702,5020691,1,5,
57703,5020698,1,5,
57704,5020693,1,7,
57705,5020695,1,3,
57706,5020696,1,4,
57707,5020697,1,3,
57708,5020702,1,2,
57709,5020704,1,2,
57710,5020705,1,4,
57711,5020706,1,8,
57712,5020707,1,6,
57713,5020708,1,4,
57714,5020709,1,5,
57715,5020710,1,6,
57716,5020710,4,6,
57717,5020712,1,6,
57718,5020713,1,6,
57719,5020714,1,6,
57720,5020715,1,6,
57721,5020716,1,3,
57722,5020716,2,3,
57723,5020719,1,4,
57724,5020719,2,2,
57725,5020721,1,7,
57726,5020722,1,4,
57727,5020724,1,4,
57728,5020729,2,2,
57729,5020730,1,4,
57730,5020738,1,9,
57731,5020740,1,4,
57732,5020741,1,9,
57733,5020743,1,4,
57734,5020744,1,5,
57735,5020745,1,4,
57736,5020746,1,4,
57737,5020748,1,4,
57738,5020753,1,8,
57739,5020754,1,8,
57740,5020755,1,8,
57741,5020756,1,6,
57742,5020757,1,2,
57743,5020758,1,5,
57744,5020758,3,1,
57745,5020759,1,5,
57746,5020760,1,3,
57747,5020761,1,4,
57748,5020765,1,6,
57749,5020767,1,2,
57750,5020769,1,4,
57751,5020770,1,4,
57752,5020773,3,2,
57753,5020774,1,6,
57754,5020777,1,1,
57755,5020779,1,1,
57756,5020780,1,5,
57757,5020781,1,5,
57758,5020782,1,5,
57759,5020783,1,4,
57760,5020784,1,4,
57761,5020785,1,5,
57762,5020786,1,4,
57763,5020787,1,2,
57764,5020788,1,2,
57765,5020789,1,3,
57766,5020790,1,2,
57767,5020791,1,2,
57768,5020792,1,2,
57769,5020793,2,2,
57770,5020794,1,2,
57771,5020795,2,3,
57772,5020804,1,2,
57773,5020796,1,2,
57774,5020797,1,2,
57775,5020800,1,3,
57776,5020808,1,6,
57777,5020809,1,4,
57778,5020811,1,4,
57779,5020814,1,4,
57780,5020815,1,4,
57781,5020819,1,4,
57782,5020820,1,8,
57783,5020822,1,2,
57784,5020822,2,2,
57785,5020825,2,3,
57786,5020827,1,4,
57787,5020828,1,9,
57788,5020829,1,3,
57789,5020830,1,3,
57790,5020831,1,3,
57791,5020833,1,3,
57792,5020834,1,2,
57793,5020840,1,4,
57794,5020842,1,4,
57795,5020843,1,2,
57796,5020845,1,7,
57797,5020848,1,5,
57798,5020849,1,5,
57799,5020851,1,4,
57800,5020853,2,4,
57801,5020854,1,3,
57802,5020855,1,6,
57803,5020857,1,4,
57804,5020858,1,4,
57805,5020859,2,4,
57806,5020860,1,7,
57807,5020861,1,5,
57808,5020862,1,5,
57809,5020863,1,5,
57810,5020864,1,5,
57811,5020865,1,4,
57812,5020866,1,5,
57813,5020867,1,2,
57814,5020868,1,2,
57815,5020869,1,5,
57816,5020870,1,5,
57817,5020871,1,7,
57818,5020872,1,3,
57819,5020873,1,3,
57820,5020944,1,3,
57821,5020982,1,10,
57822,5021016,1,2,
57823,5021016,3,3,
57824,5021015,1,1,
57825,5021015,3,4,
57826,5021014,1,1,
57827,5021014,3,3,
57828,5021013,1,2,
57829,5021013,3,5,
57830,5021012,3,5,
57831,5021011,1,4,
57832,5021009,1,4,
57833,5021008,1,1,
57834,5021008,3,5,
57835,5021007,3,5,
57836,5021006,1,5,
57837,5021005,1,2,
57838,5021005,3,5,
57839,5021004,1,2,
57840,5021004,3,5,
57841,5021003,1,2,
57842,5021003,3,5,
57843,5021002,1,1,
57844,5021002,3,4,
57845,5020988,1,3,
57846,5020987,1,4,
57847,5020986,1,5,
57848,5020985,1,2,
57849,5020984,1,4,
57850,5021001,1,1,
57851,5021001,3,3,
57852,5021000,1,2,
57853,5021000,3,2,
57854,5020999,1,4,
57855,5020998,1,2,
57856,5020997,3,2,
57857,5020996,1,1,
57858,5020996,3,3,
57859,5020995,1,2,
57860,5020995,3,2,
57861,5020994,1,6,
57862,5020993,1,4,
57863,5020991,1,2,
57864,5020990,1,3,
57865,5021064,1,5,
57866,5021063,1,4,
57867,5021063,3,5,
57868,5021062,3,5,
57869,5021061,1,1,
57870,5021061,3,6,
57871,5021034,1,3,
57872,5021034,3,1,
57873,5021033,1,5,
57874,5021032,1,3,
57875,5021032,3,1,
57876,5021031,1,4,
57877,5021030,1,4,
57878,5021029,1,4,
57879,5021028,1,5,
57880,5021027,1,2,
57881,5021027,3,5,
57882,5021026,1,2,
57883,5021026,3,4,
57884,5021025,1,2,
57885,5021025,3,4,
57886,5021024,1,2,
57887,5021024,3,4,
57888,5021023,1,2,
57889,5021023,3,4,
57890,5021022,1,2,
57891,5021022,3,5,
57892,5021021,1,2,
57893,5021021,3,5,
57894,5021020,3,5,
57895,5021019,1,2,
57896,5021019,3,2,
57897,5021018,1,2,
57898,5021018,3,2,
57899,5021017,1,2,
57900,5021060,1,1,
57901,5021060,3,5,
57902,5021059,3,5,
57903,5021057,1,3,
57904,5021057,3,3,
57905,5021056,1,2,
57906,5021056,3,5,
57907,5021058,1,3,
57908,5021055,3,5,
57909,5021054,3,5,
57910,5021053,3,5,
57911,5021052,1,1,
57912,5021052,3,5,
57913,5021050,4,3,
57914,5021051,4,2,
57915,5021049,4,3,
57916,5021048,4,3,
57917,5021047,1,4,
57918,5021047,3,2,
57919,5021046,1,7,
57920,5021045,1,3,
57921,5021045,3,1,
57922,5021044,1,2,
57923,5021043,1,9,
57924,5021042,1,8,
57925,5021042,3,1,
57926,5021041,1,7,
57927,5021041,3,2,
57928,5021040,1,4,
57929,5021040,3,4,
57930,5021039,1,8,
57931,5021039,3,2,
57932,5021038,1,4,
57933,5021038,3,2,
57934,5021037,1,2,
57935,5021037,3,1,
57936,5021036,1,3,
57937,5021036,3,3,
57938,5021035,1,5,
57939,5021035,3,1,
57940,5021135,1,3,
57941,5021173,1,10,
57942,5021134,1,7,
57943,5021133,1,5,
57944,5021132,1,4,
57945,5021131,1,3,
57946,5021131,3,5,
57947,5021172,1,5,
57948,5021170,1,4,
57949,5021169,1,2,
57950,5021168,1,7,
57951,5021167,1,7,
57952,5021167,3,1,
57953,5021166,1,5,
57954,5021165,1,5,
57955,5021164,1,8,
57956,5021163,1,5,
57957,5021162,1,3,
57958,5021161,1,2,
57959,5021160,1,5,
57960,5021159,1,3,
57961,5021158,1,1,
57962,5021158,3,1,
57963,5021157,1,2,
57964,5021157,3,2,
57965,5021156,1,3,
57966,5021155,1,3,
57967,5021129,1,5,
57968,5021128,1,5,
57969,5021127,1,8,
57970,5021126,1,8,
57971,5021125,1,8,
57972,5021124,1,7,
57973,5021154,1,5,
57974,5021153,1,4,
57975,5021152,1,7,
57976,5021151,1,7,
57977,5021150,1,6,
57978,5021149,1,2,
57979,5021148,1,8,
57980,5021147,1,3,
57981,5021146,1,9,
57982,5021145,1,7,
57983,5021144,1,5,
57984,5021143,1,3,
57985,5021142,1,4,
57986,5021141,1,6,
57987,5021140,1,7,
57988,5021139,1,7,
57989,5021138,1,6,
57990,5021137,1,4,
57991,5021121,1,5,
57992,5021085,1,1,
57993,5021084,1,1,
57994,5021084,3,3,
57995,5021083,1,2,
57996,5021082,1,4,
57997,5021076,1,3,
57998,5021076,3,3,
57999,5021075,1,2,
58000,5021074,1,2,
58001,5021074,3,3,
58002,5021073,1,4,
58003,5021072,1,4,
58004,5021071,1,2,
58005,5021070,1,2,
58006,5021070,3,3,
58007,5021069,1,1,
58008,5021069,3,3,
58009,5021068,1,3,
58010,5021068,3,2,
58011,5021067,1,1,
58012,5021067,3,4,
58013,5021080,1,2,
58014,5021079,1,4,
58015,5021078,1,3,
58016,5021120,1,5,
58017,5021119,1,6,
58018,5021118,1,8,
58019,5021117,1,9,
58020,5021113,1,8,
58021,5021112,1,4,
58022,5021111,1,1,
58023,5021110,1,1,
58024,5021109,1,2,
58025,5021108,3,8,
58026,5021107,1,6,
58027,5021106,1,10,
58028,5021105,1,8,
58029,5021104,1,7,
58030,5021103,1,9,
58031,5021102,1,4,
58032,5021101,1,5,
58033,5021100,1,1,
58034,5021099,1,4,
58035,5021098,1,1,
58036,5021095,1,4,
58037,5021094,1,3,
58038,5021093,1,2,
58039,5021092,1,3,
58040,5021091,1,4,
58041,5021090,2,1,
58042,5021090,4,1,
58043,5021089,1,4,
58044,5021088,1,4,
58045,5021087,1,2,
58046,5021086,1,4,
58047,5021116,1,4,
58048,5021115,1,2,
58049,5021114,1,2,
58050,5021225,1,15,
58051,5021224,1,3,
58052,5021223,1,6,
58053,5021222,1,4,
58054,5021221,1,4,
58055,5021220,1,2,
58056,5021219,1,2,
58057,5021218,1,2,
58058,5021217,1,4,
58059,5021216,1,2,
58060,5021215,1,4,
58061,5021214,1,4,
58062,5021213,1,2,
58063,5021213,3,5,
58064,5021212,1,6,
58065,5021212,3,5,
58066,5021211,1,2,
58067,5021211,3,5,
58068,5021210,1,3,
58069,5021209,3,5,
58070,5021208,1,10,
58071,5021207,1,2,
58072,5021206,3,11,
58073,5021205,1,18,
58074,5021188,1,7,
58075,5021187,1,4,
58076,5021186,1,5,
58077,5021185,1,9,
58078,5021184,1,3,
58079,5021182,1,2,
58080,5021180,1,7,
58081,5021179,1,4,
58082,5021178,1,2,
58083,5021177,1,4,
58084,5021176,1,1,
58085,5021175,1,3,
58086,5021204,1,8,
58087,5021203,1,6,
58088,5021202,1,6,
58089,5021201,1,7,
58090,5021200,1,6,
58091,5021199,1,6,
58092,5021199,3,1,
58093,5021198,1,8,
58094,5021197,1,10,
58095,5021196,1,3,
58096,5021196,3,1,
58097,5021195,1,6,
58098,5021194,1,7,
58099,5021193,1,6,
58100,5021192,1,10,
58101,5021191,1,6,
58102,5021190,1,7,
58103,5021189,1,7,
58104,5021257,1,11,
58105,5021231,1,5,
58106,5021230,1,4,
58107,5021229,1,6,
58108,5021228,1,1,
58109,5021227,1,3,
58110,5021240,1,4,
58111,5021239,1,5,
58112,5021238,1,4,
58113,5021237,1,5,
58114,5021236,1,5,
58115,5021235,1,2,
58116,5021234,1,2,
58117,5021233,1,2,
58118,5021232,1,2,
58119,5021256,1,6,
58120,5021255,1,5,
58121,5021254,1,7,
58122,5021253,1,4,
