OBJECTID,Pole_id,Pole_co_type,Quantity,Note_
"45,105","5,027,959",2,1,
"45,106","5,027,961",1,1,
"45,107","5,027,963",3,1,
"45,108","5,027,964",2,1,
"45,109","5,027,965",2,1,
"45,110","5,027,966",2,1,
"45,111","5,027,967",2,1,
"45,112","5,027,968",1,1,
"45,113","5,027,970",1,1,
"45,114","5,027,971",1,1,
"45,115","5,027,972",2,1,
"45,116","5,027,973",3,1,
"45,117","5,027,974",1,1,
"45,118","5,027,976",1,1,
"45,119","5,027,975",2,1,
"45,120","5,027,978",2,1,
"45,121","5,027,980",2,1,
"45,122","5,027,984",1,1,
"45,123","5,027,981",1,1,
"45,124","5,027,982",2,1,
"45,125","5,027,985",1,1,
"45,126","5,027,986",2,1,
"45,127","5,027,989",2,1,
"45,128","5,027,990",2,1,
"45,129","5,027,992",1,1,
"45,130","5,027,993",1,1,
"45,131","5,027,994",2,1,
"45,132","5,027,995",1,1,
"45,133","5,027,996",1,1,
"45,134","5,027,997",1,1,
"45,135","5,027,999",1,1,
"45,136","5,028,000",1,1,
"45,137","5,028,001",1,1,
"45,138","5,028,003",2,1,
"45,139","5,028,007",2,1,
"45,140","5,028,008",1,1,
"45,141","5,028,010",1,1,
"45,142","5,028,011",2,1,
"45,143","5,028,006",2,1,
"45,144","5,028,014",1,1,
"45,145","5,028,017",1,1,
"45,146","5,028,018",2,1,
"45,147","5,028,022",2,1,
"45,148","5,028,021",2,1,
"45,149","5,028,023",1,1,
"45,150","5,028,024",2,1,
"45,151","5,028,025",1,2,
"45,152","5,028,026",1,1,
"45,153","5,028,027",2,1,
"45,154","5,028,028",1,1,
"45,155","5,028,029",1,1,
"45,156","5,028,030",2,1,
"45,157","5,028,031",4,1,
"45,158","5,028,034",1,1,
"45,159","5,028,035",2,1,
"45,160","5,028,036",2,1,
"45,161","5,028,037",3,1,
"45,162","5,028,039",1,1,
"45,163","5,028,040",2,1,
"45,164","5,028,041",1,1,
"45,165","5,028,042",3,1,
"45,166","5,028,043",2,1,
"45,167","5,028,044",2,1,
"45,168","5,028,045",1,1,
"45,169","5,028,046",1,1,
"45,170","5,028,050",2,1,
"45,171","5,028,051",2,1,
"45,172","5,028,052",2,1,
"45,173","5,028,053",2,1,
"45,174","5,028,055",1,1,
"45,175","5,028,055",3,1,
"45,176","5,028,060",1,1,
"45,177","5,028,061",3,1,
"45,178","5,028,064",1,1,
"45,179","5,028,065",2,1,
"45,180","5,028,068",3,1,
"45,181","5,028,069",2,1,
"45,182","5,028,071",1,1,
"45,183","5,028,073",1,1,
"45,184","5,028,075",2,1,
"45,185","5,028,076",4,1,
"45,186","5,028,077",1,1,
"45,187","5,028,078",2,1,
"45,188","5,028,079",1,1,
"45,189","5,028,080",2,1,
"45,190","5,028,081",3,1,
"45,191","5,028,091",1,1,
"45,192","5,028,093",3,1,
"45,193","5,028,097",2,1,
"45,194","5,028,100",2,1,
"45,195","5,028,101",1,1,
"45,196","5,028,102",1,1,
"45,197","5,028,105",1,1,
"45,198","5,028,107",1,1,
"45,199","5,028,108",2,1,
"45,200","5,028,109",1,2,
"45,201","5,028,111",1,1,
"45,202","5,028,113",1,1,
"45,203","5,028,114",2,1,
"45,204","5,028,115",2,1,
"45,205","5,028,117",1,1,
"45,206","5,028,118",1,1,
"45,207","5,028,120",1,1,
"45,208","5,028,121",1,1,
"45,209","5,028,123",1,1,
"45,210","5,028,125",1,1,
"45,211","5,028,127",6,1,
"45,212","5,028,128",4,1,
"45,213","5,028,129",1,1,
"45,214","5,028,130",2,1,
"45,215","5,028,131",1,1,
"45,216","5,028,132",2,1,
"45,217","5,028,134",4,1,
"45,218","5,028,135",4,1,
"45,219","5,028,136",4,1,
"45,220","5,028,137",2,1,
"45,221","5,028,138",1,1,
"45,222","5,028,140",4,1,
"45,223","5,028,142",1,1,
"45,224","5,028,143",4,1,
"45,225","5,028,144",2,1,
"45,226","5,028,145",6,1,
"45,227","5,028,147",1,1,
"45,228","5,028,148",1,1,
"45,229","5,028,149",3,1,
"45,230","5,028,150",1,1,
"45,231","5,028,152",2,1,
"45,232","5,028,153",2,1,
"45,233","5,028,154",2,1,
"45,234","5,028,155",1,1,
"45,235","5,028,156",3,1,
"45,236","5,028,158",4,1,
"45,237","5,028,160",2,1,
"45,238","5,028,161",1,1,
"45,239","5,028,162",2,1,
"45,240","5,028,163",1,1,
"45,241","5,028,163",2,1,
"45,242","5,028,164",3,1,
"45,243","5,028,165",2,1,
"45,244","5,028,166",1,1,
"45,245","5,028,167",2,1,
"45,246","5,028,168",1,1,
"45,247","5,028,170",3,1,
"45,248","5,028,171",1,1,
"45,249","5,028,172",2,1,
"45,250","5,028,173",2,1,
"45,251","5,028,174",2,1,
"45,252","5,028,177",3,1,
"45,253","5,028,178",2,1,
"45,254","5,028,179",1,1,
"45,255","5,028,180",1,1,
"45,256","5,028,181",3,1,
"45,257","5,028,182",6,1,
"45,258","5,028,183",3,1,
"45,259","5,028,184",2,1,
"45,260","5,028,185",1,1,
"45,261","5,028,189",3,1,
"45,262","5,028,190",2,1,
"45,263","5,028,191",4,1,
"45,264","5,028,192",4,1,
"45,265","5,028,194",2,1,
"45,266","5,028,195",1,1,
"45,267","5,028,196",3,1,
"45,268","5,028,197",1,1,
"45,269","5,028,198",4,1,
"45,270","5,028,199",2,1,
"45,271","5,028,200",2,1,
"45,272","5,028,201",2,1,
"45,273","5,028,202",1,1,
"45,274","5,028,203",3,1,
"45,275","5,028,204",3,1,
"45,276","5,028,205",3,1,
"45,277","5,028,206",6,1,
"45,278","5,028,209",3,1,
"45,279","5,028,211",2,1,
"45,280","5,028,212",2,1,
"45,281","5,028,213",1,1,
"45,282","5,028,214",2,1,
"45,283","5,028,215",4,1,
"45,284","5,028,217",4,1,
"45,285","5,028,219",1,1,
"45,286","5,028,220",3,1,
"45,287","5,028,221",3,1,
"45,288","5,028,222",2,1,
"45,289","5,028,223",2,1,
"45,290","5,028,224",2,1,
"45,291","5,028,225",1,1,
"45,292","5,028,227",2,1,
"45,293","5,028,229",1,1,
"45,294","5,028,230",1,1,
"45,295","5,028,231",6,1,
"45,296","5,028,232",1,1,
"45,297","5,028,234",1,1,
"45,298","5,028,234",4,1,
"45,299","5,028,236",1,1,
"45,300","5,028,237",1,1,
"45,301","5,028,237",3,1,
"45,302","5,028,238",3,1,
"45,303","5,028,239",4,1,
"45,304","5,028,240",4,1,
"45,305","5,028,241",1,1,
"45,306","5,028,242",2,1,
"45,307","5,028,243",1,1,
"45,308","5,028,245",1,1,
"45,309","5,028,246",2,1,
"45,310","5,028,247",4,1,
"45,311","5,028,248",1,1,
"45,312","5,028,250",1,1,
"45,313","5,028,251",2,1,
"45,314","5,028,252",2,1,
"45,315","5,028,253",4,1,
"45,316","5,028,254",3,1,
"45,317","5,028,255",1,1,
"45,318","5,028,256",2,1,
"45,319","5,028,258",2,1,
"45,320","5,028,259",2,1,
"45,321","5,028,260",1,1,
"45,322","5,028,262",3,1,
"45,323","5,028,265",2,1,
"45,324","5,028,266",1,1,
"45,325","5,028,267",2,1,
"45,326","5,028,268",2,1,
"45,327","5,028,269",2,1,
"45,328","5,028,270",2,1,
"45,329","5,028,271",6,1,
"45,330","5,028,272",2,1,
"45,331","5,028,273",1,2,
"45,332","5,028,275",4,1,
"45,333","5,028,277",2,1,
"45,334","5,028,279",3,1,
"45,335","5,028,280",2,1,
"45,336","5,028,281",4,1,
"45,337","5,028,282",3,1,
"45,338","5,028,283",1,1,
"45,339","5,028,284",2,1,
"45,340","5,028,286",1,1,
"45,341","5,028,287",1,1,
"45,342","5,028,288",1,1,
"45,343","5,028,290",2,1,
"45,344","5,028,291",4,1,
"45,345","5,028,292",2,1,
"45,346","5,028,293",2,1,
"45,347","5,028,294",3,1,
"45,348","5,028,295",4,1,
"45,349","5,028,296",2,1,
"45,350","5,028,300",4,1,
"45,351","5,028,301",2,1,
"45,352","5,028,302",6,1,
"45,353","5,028,305",1,1,
"45,354","5,028,306",4,1,
"45,355","5,028,307",3,1,
"45,356","5,028,303",1,1,
"45,357","5,028,303",4,1,
"45,358","5,028,309",1,1,
"45,359","5,028,310",2,1,
"45,360","5,028,311",2,1,
"45,361","5,028,312",2,1,
"45,362","5,028,313",1,1,
"45,363","5,028,314",1,1,
"45,364","5,028,315",1,1,
"45,365","5,028,316",1,1,
"45,366","5,028,316",2,1,
"45,367","5,028,317",2,1,
"45,368","5,028,318",2,1,
"45,369","5,028,319",6,1,
"45,370","5,028,320",1,1,
"45,371","5,028,321",2,2,
"45,372","5,028,322",2,1,
"45,373","5,028,323",1,1,
"45,374","5,028,325",1,1,
"45,375","5,028,326",2,1,
"45,376","5,028,327",2,1,
"45,377","5,028,330",1,1,
"45,378","5,028,332",1,2,
"45,379","5,028,333",2,1,
"45,380","5,028,334",2,2,
"45,381","5,028,337",2,1,
"45,382","5,028,341",1,1,
"45,383","5,028,341",2,1,
"45,384","5,028,343",3,1,
"45,385","5,028,344",1,1,
"45,386","5,028,346",1,1,
"45,387","5,028,347",3,1,
"45,388","5,028,349",1,1,
"45,389","5,028,351",3,1,
"45,390","5,028,352",1,1,
"45,391","5,028,354",2,1,
"45,392","5,028,356",1,1,
"45,393","5,028,357",2,1,
"45,394","5,028,359",2,1,
"45,395","5,028,360",1,1,
"45,396","5,028,361",2,1,
"45,397","5,028,362",1,1,
"45,398","5,028,363",3,1,
"45,399","5,028,365",1,2,
"45,400","5,028,367",1,1,
"45,401","5,028,371",1,1,
"45,402","5,028,374",2,1,
"45,403","5,028,375",2,1,
"45,404","5,028,783",3,1,
"45,405","5,028,784",2,1,
"45,406","5,028,785",1,1,
"45,407","5,028,786",3,1,
"45,408","5,028,789",1,1,
"45,409","5,028,790",1,1,
"45,410","5,028,791",2,1,
"45,411","5,028,792",6,1,
"45,412","5,028,794",2,1,
"45,413","5,028,796",2,1,
"45,414","5,028,798",2,1,
"45,415","5,028,799",1,1,
"45,416","5,028,802",3,1,
"45,417","5,028,804",3,1,
"45,418","5,028,805",2,1,
"45,419","5,028,806",4,1,
"45,420","5,028,807",1,1,
"45,421","5,028,809",1,1,
"45,422","5,028,810",4,1,
"45,423","5,028,811",3,1,
"45,424","5,028,812",3,1,
"45,425","5,028,813",4,1,
"45,426","5,028,814",4,1,
"45,427","5,028,815",3,1,
"45,428","5,028,817",3,1,
"45,429","5,028,818",3,1,
"45,430","5,028,819",1,1,
"45,431","5,028,820",4,1,
"45,432","5,028,821",2,1,
"45,433","5,028,822",1,1,
"45,434","5,028,823",2,1,
"45,435","5,028,824",3,1,
"45,436","5,028,826",2,1,
"45,437","5,028,828",2,1,
"45,438","5,028,829",2,1,
"45,439","5,028,830",4,1,
"45,440","5,028,831",1,1,
"45,441","5,028,832",4,1,
"45,442","5,028,833",1,1,
"45,443","5,028,834",1,2,
"45,444","5,028,835",1,1,
"45,445","5,028,835",2,1,
"45,446","5,028,836",1,1,
"45,447","5,028,837",3,1,
"45,448","5,028,838",1,3,
"45,449","5,028,839",1,1,
"45,450","5,028,840",2,1,
"45,451","5,028,841",4,1,
"45,452","5,028,842",2,1,
"45,453","5,028,843",2,1,
"45,454","5,028,844",1,1,
"45,455","5,028,845",1,2,
"45,456","5,028,847",1,1,
"45,457","5,028,847",4,1,
"45,458","5,028,848",1,1,
"45,459","5,028,849",4,1,
"45,460","5,028,850",1,1,
"45,461","5,028,851",4,1,
"45,462","5,028,852",1,2,
"45,463","5,028,853",1,1,
"45,464","5,028,853",2,1,
"45,465","5,028,854",1,1,
"45,466","5,028,856",1,1,
"45,467","5,028,858",3,1,
"45,468","5,028,859",2,1,
"45,469","5,028,860",1,1,
"45,470","5,028,861",1,1,
"45,471","5,028,862",1,1,
"45,472","5,028,863",1,2,
"45,473","5,028,864",2,1,
"45,474","5,028,866",1,1,
"45,475","5,028,867",1,1,
"45,476","5,028,868",2,1,
"45,477","5,028,869",2,1,
"45,478","5,028,870",2,1,
"45,479","5,028,871",2,1,
"45,480","5,028,872",3,1,
"45,481","5,028,873",2,1,
"45,482","5,028,874",1,1,
"45,483","5,028,875",1,1,
"45,484","5,028,876",2,1,
"45,485","5,028,880",1,1,
"45,486","5,028,881",3,1,
"45,487","5,028,883",3,1,
"45,488","5,028,885",1,1,
"45,489","5,028,886",4,1,
"45,490","5,028,888",1,1,
"45,491","5,028,889",4,1,
"45,492","5,028,890",3,1,
"45,493","5,028,891",3,1,
"45,494","5,028,893",1,1,
"45,495","5,028,894",3,1,
"45,496","5,028,899",1,1,
"45,497","5,028,896",3,1,
"45,498","5,028,897",2,1,
"45,499","5,028,901",2,1,
"45,500","5,028,902",3,1,
"45,501","5,028,903",3,1,
"45,502","5,028,904",1,1,
"45,503","5,028,905",2,1,
"45,504","5,028,906",2,1,
"45,505","5,028,907",1,2,
"45,506","5,028,908",3,1,
"45,507","5,028,909",1,1,
"45,508","5,028,913",3,1,
"45,509","5,028,914",1,1,
"45,510","5,028,917",1,1,
"45,511","5,028,918",1,1,
"45,512","5,028,920",3,1,
"45,513","5,028,921",1,1,
"45,514","5,028,922",2,1,
"45,515","5,028,924",2,1,
"45,516","5,028,924",4,1,
"45,517","5,028,926",1,1,
"45,518","5,028,927",4,1,
"45,519","5,028,928",2,1,
"45,520","5,028,929",3,1,
"45,521","5,028,930",3,2,
"45,522","5,028,934",3,1,
"45,523","5,028,931",2,1,
"45,524","5,028,933",1,1,
"45,525","5,028,935",3,1,
"45,526","5,028,936",2,1,
"45,527","5,028,937",2,1,
"45,528","5,028,938",3,1,
"45,529","5,028,939",1,1,
"45,530","5,028,942",2,1,
"45,531","5,028,942",3,1,
"45,532","5,028,943",1,1,
"45,533","5,028,943",2,1,
"45,534","5,028,945",2,1,
"45,535","5,028,946",4,1,
"45,536","5,028,949",3,1,
"45,537","5,028,950",2,1,
"45,538","5,028,951",1,1,
"45,539","5,028,953",1,2,
"45,540","5,028,954",1,1,
"45,541","5,028,955",1,3,
"45,542","5,028,961",1,1,
"45,543","5,028,964",2,1,
"45,544","5,028,965",2,1,
"45,545","5,028,966",2,1,
"45,546","5,028,967",1,1,
"45,547","5,028,968",1,1,
"45,548","5,028,969",1,1,
"45,549","5,028,972",2,1,
"45,550","5,028,973",1,1,
"45,551","5,028,973",2,1,
"45,552","5,028,974",4,1,
"45,553","5,028,975",2,1,
"45,554","5,028,976",2,1,
"45,555","5,028,977",1,1,
"45,556","5,028,979",1,1,
"45,557","5,028,980",2,1,
"45,558","5,028,981",1,1,
"45,559","5,028,983",2,1,
"45,560","5,028,984",2,1,
"45,561","5,028,985",1,1,
"45,562","5,028,986",1,1,
"45,563","5,028,987",1,1,
"45,564","5,028,988",1,2,
"45,565","5,028,989",2,1,
"45,566","5,028,991",2,1,
"45,567","5,028,992",1,1,
"45,568","5,028,993",2,1,
"45,569","5,028,994",1,1,
"45,570","5,028,995",2,1,
"45,571","5,028,996",1,1,
"45,572","5,028,998",2,1,
"45,573","5,028,999",2,1,
"45,574","5,029,000",3,1,
"45,575","5,029,002",1,1,
"45,576","5,029,003",1,1,
"45,577","5,029,005",1,1,
"45,578","5,029,007",1,1,
"45,579","5,029,008",1,1,
"45,580","5,029,009",1,1,
"45,581","5,029,010",2,1,
"45,582","5,029,011",3,1,
"45,583","5,029,012",2,1,
"45,584","5,029,015",1,1,
"45,585","5,029,017",1,1,
"45,586","5,029,018",1,1,
"45,587","5,029,020",1,1,
"45,588","5,029,022",1,1,
"45,589","5,029,024",2,1,
"45,590","5,029,025",1,1,
"45,591","5,029,027",1,2,
"45,592","5,029,029",1,1,
"45,593","5,029,030",4,1,
"45,594","5,029,031",1,1,
"45,595","5,029,032",1,1,
"45,596","5,029,034",2,1,
"45,597","5,029,035",2,1,
"45,598","5,029,036",1,1,
"45,599","5,029,040",2,1,
"45,600","5,029,041",4,1,
"45,601","5,029,043",2,1,
"45,602","5,029,045",1,1,
"45,603","5,029,045",2,1,
"45,604","5,029,046",1,1,
"45,605","5,029,047",3,1,
"45,606","5,029,048",3,1,
"45,607","5,029,050",4,1,
"45,608","5,029,053",1,2,
"45,609","5,029,055",1,2,
"45,610","5,029,056",1,1,
"45,611","5,029,058",3,1,
"45,612","5,029,059",1,1,
"45,613","5,029,059",2,1,
"45,614","5,029,061",1,1,
"45,615","5,029,061",2,1,
"45,616","5,029,062",2,1,
"45,617","5,029,064",2,1,
"45,618","5,029,065",2,1,
"45,619","5,029,067",1,1,
"45,620","5,029,068",2,1,
"45,621","5,029,068",3,1,
"45,622","5,029,069",1,1,
"45,623","5,029,070",2,1,
"45,624","5,029,071",2,1,
"45,625","5,029,072",2,1,
"45,626","5,029,072",3,1,
"45,627","5,029,074",1,1,
"45,628","5,029,075",3,1,
"45,629","5,029,076",2,1,
"45,630","5,029,077",2,1,
"45,631","5,029,078",2,1,
"45,632","5,029,080",2,1,
"45,633","5,029,082",2,1,
"45,634","5,029,083",1,1,
"45,635","5,029,086",2,1,
"45,636","5,029,088",2,1,
"45,637","5,029,091",2,1,
"45,638","5,029,093",1,1,
"45,639","5,029,098",1,1,
"45,640","5,029,100",1,1,
"45,641","5,029,102",1,1,
"45,642","5,029,103",1,1,
"45,643","5,029,106",1,1,
"45,644","5,029,107",1,1,
"45,645","5,029,110",1,1,
"45,646","5,029,112",1,1,
"45,647","5,029,116",3,1,
"45,648","5,029,121",1,1,
"45,649","5,029,122",2,1,
"45,650","5,029,123",2,1,
"45,651","5,029,124",2,1,
"45,652","5,029,125",1,2,
"45,653","5,029,127",3,1,
"45,654","5,029,128",3,1,
"45,655","5,029,130",2,1,
"45,656","5,029,131",1,1,
"45,657","5,029,132",2,1,
"45,658","5,029,134",3,1,
"45,659","5,029,135",3,1,
"45,660","5,029,137",4,2,
"45,661","5,029,141",4,2,
"45,662","5,029,138",4,2,
"45,663","5,029,139",4,2,
"45,664","5,029,140",4,2,
"45,665","5,029,144",3,9,
"45,666","5,029,147",1,1,
"45,667","5,029,147",3,9,
"45,668","5,029,149",2,1,
"45,669","5,029,152",2,1,
"45,670","5,029,153",2,1,
"45,671","5,029,154",1,1,
"45,672","5,029,155",2,1,
"45,673","5,029,157",1,1,
"45,674","5,029,158",1,1,
"45,675","5,029,160",1,1,
"45,676","5,029,162",2,1,
"45,677","5,029,163",2,1,
"45,678","5,029,167",1,1,
"45,679","5,029,168",1,1,
"45,680","5,029,170",1,1,
"45,681","5,029,171",2,1,
"45,682","5,029,172",1,1,
"45,683","5,029,173",2,1,
"45,684","5,029,174",1,1,
"45,685","5,029,175",1,1,
"45,686","5,029,176",1,1,
"45,687","5,029,177",2,1,
"45,688","5,029,178",1,1,
"45,689","5,029,179",1,1,
"45,690","5,029,180",1,1,
"45,691","5,029,181",1,1,
"45,692","5,029,182",3,1,
"45,693","5,029,184",1,1,
"45,694","5,029,185",2,1,
"45,695","5,029,187",1,1,
"45,696","5,029,188",2,1,
"45,697","5,029,189",1,1,
"45,698","5,029,190",2,1,
"45,699","5,029,191",2,1,
"45,700","5,029,193",1,1,
"45,701","5,029,194",1,1,
"45,702","5,029,194",2,1,
"45,703","5,029,195",1,1,
"45,704","5,029,196",1,1,
"45,705","5,029,197",1,1,
"45,706","5,029,198",2,1,
"45,707","5,029,199",3,1,
"45,708","5,029,200",1,1,
"45,709","5,029,201",2,1,
"45,710","5,029,202",2,1,
"45,711","5,029,203",1,1,
"45,712","5,029,204",1,1,
"45,713","5,029,205",2,1,
"45,714","5,029,206",3,1,
"45,715","5,029,207",2,1,
"45,716","5,029,210",3,1,
"45,717","5,029,211",2,1,
"45,718","5,029,212",1,1,
"45,719","5,029,214",2,1,
"45,720","5,029,215",1,1,
"45,721","5,029,216",2,1,
"45,722","5,029,217",2,1,
"45,723","5,029,218",2,1,
"45,724","5,029,220",1,1,
"45,725","5,029,221",2,1,
"45,726","5,029,222",1,1,
"45,727","5,029,223",2,1,
"45,728","5,029,224",1,2,
"45,729","5,029,225",2,1,
"45,730","5,029,228",1,1,
"45,731","5,029,228",3,1,
"45,732","5,029,229",1,1,
"45,733","5,029,230",2,1,
"45,734","5,029,231",2,1,
"45,735","5,029,233",1,1,
"45,736","5,029,234",1,1,
"45,737","5,029,236",2,1,
"45,738","5,029,238",1,1,
"45,739","5,029,239",3,1,
"45,740","5,029,240",3,1,
"45,741","5,029,242",2,1,
"45,742","5,029,243",2,1,
"45,743","5,029,245",1,1,
"45,744","5,029,247",2,1,
"45,745","5,029,251",1,1,
"45,746","5,029,252",1,1,
"45,747","5,029,254",2,2,
"45,748","5,029,255",2,1,
"45,749","5,029,256",1,1,
"45,750","5,029,258",1,1,
"45,751","5,029,259",2,1,
"45,752","5,029,260",2,1,
"45,753","5,029,261",1,1,
"45,754","5,029,262",1,1,
"45,755","5,029,263",2,1,
"45,756","5,029,264",1,1,
"45,757","5,029,265",2,1,
"45,758","5,026,706",1,1,
"45,759","5,026,707",3,1,
"45,760","5,026,708",2,1,
"45,761","5,026,710",2,1,
"45,762","5,026,711",1,1,
"45,763","5,026,717",2,1,
"45,764","5,026,718",2,1,
"45,765","5,026,719",2,1,
"45,766","5,026,721",1,1,
"45,767","5,026,721",2,1,
"45,768","5,026,725",1,1,
"45,769","5,026,726",3,1,
"45,770","5,026,727",1,1,
"45,771","5,026,728",2,1,
"45,772","5,026,729",3,1,
"45,773","5,026,735",2,1,
"45,774","5,026,737",2,1,
"45,775","5,026,739",2,1,
"45,776","5,026,740",1,1,
"45,777","5,026,741",4,1,
"45,778","5,026,742",3,1,
"45,779","5,026,743",1,1,
"45,780","5,026,744",3,1,
"45,781","5,026,745",1,1,
"45,782","5,026,753",1,1,
"45,783","5,026,753",2,1,
"45,784","5,026,746",1,1,
"45,785","5,026,748",2,1,
"45,786","5,026,749",1,1,
"45,787","5,026,750",1,1,
"45,788","5,026,751",2,1,
"45,789","5,026,752",2,1,
"45,790","5,026,754",2,1,
"45,791","5,026,755",3,1,
"45,792","5,026,757",4,1,
"45,793","5,026,758",2,1,
"45,794","5,026,760",1,1,
"45,795","5,026,760",4,1,
"45,796","5,026,761",3,1,
"45,797","5,026,762",3,1,
"45,798","5,026,763",2,1,
"45,799","5,026,765",2,1,
"45,800","5,026,766",1,1,
"45,801","5,026,767",2,1,
"45,802","5,027,014",1,1,
"45,803","5,027,015",1,1,
"45,804","5,027,018",3,1,
"45,805","5,027,019",1,1,
"45,806","5,027,019",3,1,
"45,807","5,027,021",3,1,
"45,808","5,027,022",1,1,
"45,809","5,027,023",1,1,
"45,810","5,027,024",2,1,
"45,811","5,027,025",1,1,
"45,812","5,027,026",1,2,
"45,813","5,027,028",2,1,
"45,814","5,027,029",2,1,
"45,815","5,027,030",4,1,
"45,816","5,027,031",4,1,
"45,817","5,027,032",1,1,
"45,818","5,027,033",1,1,
"45,819","5,027,034",1,1,
"45,820","5,027,036",3,1,
"45,821","5,027,037",1,1,
"45,822","5,027,039",2,1,
"45,823","5,027,041",4,1,
"45,824","5,027,042",2,1,
"45,825","5,027,043",1,1,
"45,826","5,027,044",1,1,
"45,827","5,027,046",2,1,
"45,828","5,027,047",3,1,
"45,829","5,027,048",2,1,
"45,830","5,027,051",2,1,
"45,831","5,027,052",1,1,
"45,832","5,027,052",3,1,
"45,833","5,027,053",1,1,
"45,834","5,027,053",2,1,
"45,835","5,027,055",2,1,
"45,836","5,027,056",3,1,
"45,837","5,027,057",2,1,
"45,838","5,027,058",2,1,
"45,839","5,027,059",2,1,
"45,840","5,027,060",2,1,
"45,841","5,027,061",2,1,
"45,842","5,027,062",1,1,
"45,843","5,027,063",3,1,
"45,844","5,027,064",2,1,
"45,845","5,027,065",3,1,
"45,846","5,027,066",1,1,
"45,847","5,027,068",1,2,
"45,848","5,027,069",2,1,
"45,849","5,027,071",2,1,
"45,850","5,027,074",2,1,
"45,851","5,027,075",2,1,
"45,852","5,027,076",2,1,
"45,853","5,027,078",1,1,
"45,854","5,027,079",1,1,
"45,855","5,027,080",3,1,
"45,856","5,027,081",2,1,
"45,857","5,027,082",1,1,
"45,858","5,027,083",1,1,
"45,859","5,027,084",1,1,
"45,860","5,027,085",1,1,
"45,861","5,027,086",2,1,
"45,862","5,027,087",2,1,
"45,863","5,027,089",2,1,
"45,864","5,027,090",1,1,
"45,865","5,027,091",2,1,
"45,866","5,027,093",1,1,
"45,867","5,027,095",1,1,
"45,868","5,027,096",1,1,
"45,869","5,027,099",1,1,
"45,870","5,027,097",2,1,
"45,871","5,027,098",1,1,
"45,872","5,027,101",1,1,
"45,873","5,027,102",1,1,
"45,874","5,027,103",1,1,
"45,875","5,027,106",1,1,
"45,876","5,027,107",1,1,
"45,877","5,027,108",2,1,
"45,878","5,027,109",2,1,
"45,879","5,027,110",1,1,
"45,880","5,027,112",2,1,
"45,881","5,027,113",1,1,
"45,882","5,027,114",1,1,
"45,883","5,027,115",1,1,
"45,884","5,027,116",1,1,
"45,885","5,027,117",1,1,
"45,886","5,027,118",1,1,
"45,887","5,027,120",1,1,
"45,888","5,027,122",2,1,
"45,889","5,027,124",2,1,
"45,890","5,027,125",1,1,
"45,891","5,027,126",2,1,
"45,892","5,027,127",1,2,
"45,893","5,027,130",2,1,
"45,894","5,027,131",1,1,
"45,895","5,027,132",2,1,
"45,896","5,027,133",1,1,
"45,897","5,027,135",1,1,
"45,898","5,027,137",1,1,
"45,899","5,027,138",3,1,
"45,900","5,027,139",2,1,
"45,901","5,027,140",2,1,
"45,902","5,027,143",2,1,
"45,903","5,027,144",1,1,
"45,904","5,027,145",2,1,
"45,905","5,027,147",1,1,
"45,906","5,027,148",2,1,
"45,907","5,027,150",1,2,
"45,908","5,027,151",1,1,
"45,909","5,027,154",1,1,
"45,910","5,027,155",1,1,
"45,911","5,027,157",2,1,
"45,912","5,027,159",2,1,
"45,913","5,027,160",1,1,
"45,914","5,027,161",4,1,
"45,915","5,027,162",1,1,
"45,916","5,027,163",2,1,
"45,917","5,027,166",4,1,
"45,918","5,027,167",2,1,
"45,919","5,027,168",1,1,
"45,920","5,027,169",3,1,
"45,921","5,027,170",2,1,
"45,922","5,027,172",1,1,
"45,923","5,027,173",3,1,
"45,924","5,027,174",4,1,
"45,925","5,027,175",2,1,
"45,926","5,027,176",2,1,
"45,927","5,027,177",1,1,
"45,928","5,027,178",2,1,
"45,929","5,027,179",1,1,
"45,930","5,027,180",2,1,
"45,931","5,027,181",4,1,
"45,932","5,027,182",1,1,
"45,933","5,027,185",4,1,
"45,934","5,027,186",4,1,
"45,935","5,028,376",2,1,
"45,936","5,028,377",2,1,
"45,937","5,028,378",2,1,
"45,938","5,028,379",2,1,
"45,939","5,028,380",1,1,
"45,940","5,028,380",3,1,
"45,941","5,028,381",2,1,
"45,942","5,028,382",2,1,
"45,943","5,028,384",1,1,
"45,944","5,028,385",3,1,
"45,945","5,028,386",3,1,
"45,946","5,028,387",2,1,
"45,947","5,028,388",2,1,
"45,948","5,028,389",2,2,
"45,949","5,028,390",3,1,
"45,950","5,028,391",2,1,
"45,951","5,028,392",2,1,
"45,952","5,028,394",1,1,
"45,953","5,028,395",1,1,
"45,954","5,028,396",1,1,
"45,955","5,028,397",1,1,
"45,956","5,028,398",2,1,
"45,957","5,028,401",2,1,
"45,958","5,028,405",1,1,
"45,959","5,028,406",1,1,
"45,960","5,028,407",1,1,
"45,961","5,028,411",3,1,
"45,962","5,028,412",1,1,
"45,963","5,028,413",2,1,
"45,964","5,028,414",1,1,
"45,965","5,028,417",1,1,
"45,966","5,028,419",1,1,
"45,967","5,028,420",1,1,
"45,968","5,028,426",2,1,
"45,969","5,028,427",1,1,
"45,970","5,028,428",1,1,
"45,971","5,028,429",1,1,
"45,972","5,028,431",2,1,
"45,973","5,028,434",1,1,
"45,974","5,028,436",1,1,
"45,975","5,028,437",2,1,
"45,976","5,028,439",2,1,
"45,977","5,028,441",3,1,
