OBJECTID,Pole_id,Pole_T_type,Quantity,Note_
"64,902","5,021,580",1,5,
"64,903","5,021,579",1,4,
"64,904","5,021,578",1,5,
"64,905","5,021,577",1,1,
"64,906","5,021,595",1,11,
"64,907","5,021,576",1,6,
"64,908","5,021,575",1,2,
"64,909","5,021,574",1,6,
"64,910","5,021,573",1,5,
"64,911","5,021,572",1,4,
"64,912","5,021,594",1,2,
"64,913","5,021,593",1,1,
"64,914","5,021,592",1,1,
"64,915","5,021,591",1,4,
"64,916","5,021,590",1,1,
"64,917","5,021,586",1,1,
"64,918","5,021,585",1,1,
"64,919","5,021,571",1,5,
"64,920","5,021,570",1,5,
"64,921","5,021,569",1,6,
"64,922","5,021,555",1,4,
"64,923","5,021,554",1,3,
"64,924","5,021,553",1,2,
"64,925","5,021,552",1,3,
"64,926","5,021,551",1,5,
"64,927","5,021,550",1,3,
"64,928","5,021,549",1,4,
"64,929","5,021,548",1,6,
"64,930","5,021,568",1,6,
"64,931","5,021,547",1,5,
"64,932","5,021,546",1,5,
"64,933","5,021,545",1,5,
"64,934","5,021,544",1,2,
"64,935","5,021,544",2,1,
"64,936","5,021,543",1,1,
"64,937","5,021,542",2,1,
"64,938","5,021,540",2,1,
"64,939","5,021,539",1,3,
"64,940","5,021,541",1,3,
"64,941","5,021,538",1,4,
"64,942","5,021,537",1,1,
"64,943","5,021,536",1,3,
"64,944","5,021,535",1,2,
"64,945","5,021,534",1,2,
"64,946","5,021,567",1,7,
"64,947","5,021,566",1,2,
"64,948","5,021,565",1,6,
"64,949","5,021,564",1,2,
"64,950","5,021,563",1,3,
"64,951","5,021,562",1,4,
"64,952","5,021,561",1,6,
"64,953","5,021,560",1,4,
"64,954","5,021,559",1,8,
"64,955","5,021,558",1,6,
"64,956","5,021,557",1,5,
"64,957","5,021,556",1,8,
"64,958","5,021,605",1,4,
"64,959","5,021,604",1,3,
"64,960","5,021,602",1,3,
"64,961","5,021,645",2,2,
"64,962","5,021,644",2,2,
"64,963","5,021,643",1,2,
"64,964","5,021,642",2,1,
"64,965","5,021,641",2,1,
"64,966","5,021,640",1,8,
"64,967","5,021,639",1,6,
"64,968","5,021,638",1,3,
"64,969","5,021,637",1,3,
"64,970","5,021,636",1,4,
"64,971","5,021,635",1,3,
"64,972","5,021,634",1,6,
"64,973","5,021,633",1,2,
"64,974","5,021,632",1,2,
"64,975","5,021,631",1,2,
"64,976","5,021,630",1,2,
"64,977","5,021,629",2,1,
"64,978","5,021,628",1,3,
"64,979","5,021,627",1,2,
"64,980","5,021,626",1,4,
"64,981","5,021,625",1,4,
"64,982","5,021,624",1,4,
"64,983","5,021,623",2,2,
"64,984","5,021,622",1,7,
"64,985","5,021,621",1,9,
"64,986","5,021,620",1,9,
"64,987","5,021,618",1,9,
"64,988","5,021,619",1,3,
"64,989","5,021,617",1,9,
"64,990","5,021,611",1,4,
"64,991","5,021,610",1,4,
"64,992","5,021,609",1,2,
"64,993","5,021,608",1,2,
"64,994","5,021,607",1,2,
"64,995","5,021,616",1,5,
"64,996","5,021,615",1,7,
"64,997","5,021,614",1,13,
"64,998","5,021,613",1,8,
"64,999","5,021,612",1,4,
"65,000","5,021,731",2,1,
"65,001","5,021,730",2,1,
"65,002","5,021,715",2,2,
"65,003","5,021,711",2,1,
"65,004","5,021,710",2,1,
"65,005","5,021,709",2,1,
"65,006","5,021,708",2,1,
"65,007","5,021,707",2,1,
"65,008","5,021,706",2,1,
"65,009","5,021,705",1,1,
"65,010","5,021,704",2,1,
"65,011","5,021,703",2,1,
"65,012","5,021,702",2,1,
"65,013","5,021,701",2,1,
"65,014","5,021,700",2,3,
"65,015","5,021,699",2,2,
"65,016","5,021,684",2,1,
"65,017","5,021,683",2,1,
"65,018","5,021,680",2,1,
"65,019","5,021,679",2,1,
"65,020","5,021,678",2,1,
"65,021","5,021,677",2,1,
"65,022","5,021,676",2,1,
"65,023","5,021,698",2,2,
"65,024","5,021,697",2,3,
"65,025","5,021,696",2,1,
"65,026","5,021,675",2,1,
"65,027","5,021,674",2,1,
"65,028","5,021,673",2,1,
"65,029","5,021,672",2,1,
"65,030","5,021,671",2,1,
"65,031","5,021,670",2,1,
"65,032","5,021,669",2,1,
"65,033","5,021,668",2,1,
"65,034","5,021,667",2,1,
"65,035","5,021,695",2,1,
"65,036","5,021,694",2,1,
"65,037","5,021,693",2,2,
"65,038","5,021,653",2,1,
"65,039","5,021,652",2,1,
"65,040","5,021,651",2,1,
"65,041","5,021,650",2,1,
"65,042","5,021,649",2,1,
"65,043","5,021,648",2,1,
"65,044","5,021,647",2,1,
"65,045","5,021,692",2,1,
"65,046","5,021,691",2,1,
"65,047","5,021,690",2,2,
"65,048","5,021,687",2,1,
"65,049","5,021,686",2,1,
"65,050","5,021,689",2,1,
"65,051","5,021,688",2,1,
"65,052","5,021,659",2,1,
"65,053","5,021,658",2,2,
"65,054","5,021,657",2,1,
"65,055","5,021,656",2,1,
"65,056","5,021,654",2,1,
"65,057","5,021,666",2,1,
"65,058","5,021,665",2,1,
"65,059","5,021,664",2,1,
"65,060","5,021,663",2,1,
"65,061","5,021,662",2,1,
"65,062","5,021,661",2,1,
"65,063","5,021,660",2,1,
"65,064","5,021,728",2,1,
"65,065","5,021,727",2,2,
"65,066","5,021,726",2,1,
"65,067","5,021,725",2,1,
"65,068","5,021,724",2,1,
"65,069","5,021,723",2,1,
"65,070","5,021,722",2,1,
"65,071","5,021,721",2,1,
"65,072","5,021,720",2,1,
"65,073","5,021,719",2,1,
"65,074","5,021,718",2,1,
"65,075","5,021,717",2,1,
"65,076","5,021,716",2,1,
"65,077","5,021,742",2,4,
"65,078","5,021,741",2,3,
"65,079","5,021,740",2,3,
"65,080","5,021,739",2,2,
"65,081","5,021,738",2,3,
"65,082","5,021,737",2,3,
"65,083","5,021,736",2,4,
"65,084","5,021,735",2,4,
"65,085","5,021,734",2,2,
"65,086","5,021,733",2,1,
"65,087","5,021,890",2,4,
"65,088","5,021,889",2,4,
"65,089","5,021,875",2,1,
"65,090","5,021,887",2,1,
"65,091","5,021,886",2,7,
"65,092","5,021,955",2,3,
"65,093","5,021,954",2,2,
"65,094","5,021,953",2,2,
"65,095","5,021,952",2,1,
"65,096","5,021,951",2,2,
"65,097","5,021,950",2,2,
"65,098","5,021,949",2,1,
"65,099","5,021,948",2,2,
"65,100","5,021,947",2,3,
"65,101","5,021,946",2,2,
"65,102","5,021,945",2,3,
"65,103","5,021,944",2,2,
"65,104","5,021,942",2,1,
"65,105","5,021,941",2,1,
"65,106","5,021,940",2,2,
"65,107","5,021,939",2,2,
"65,108","5,021,938",2,2,
"65,109","5,021,937",2,1,
"65,110","5,021,993",2,2,
"65,111","5,021,992",2,5,
"65,112","5,021,991",2,4,
"65,113","5,021,990",2,3,
"65,114","5,021,989",2,5,
"65,115","5,021,988",2,2,
"65,116","5,021,987",2,1,
"65,117","5,021,986",2,2,
"65,118","5,021,985",1,2,
"65,119","5,021,985",2,2,
"65,120","5,021,984",2,1,
"65,121","5,021,983",2,2,
"65,122","5,021,982",2,1,
"65,123","5,021,981",2,2,
"65,124","5,021,980",2,1,
"65,125","5,021,936",1,2,
"65,126","5,021,904",2,3,
"65,127","5,021,903",2,2,
"65,128","5,021,902",2,1,
"65,129","5,021,901",2,1,
"65,130","5,021,900",2,1,
"65,131","5,021,899",2,1,
"65,132","5,021,898",2,1,
"65,133","5,021,897",2,2,
"65,134","5,021,896",2,1,
"65,135","5,021,895",2,2,
"65,136","5,021,894",2,1,
"65,137","5,021,893",2,1,
"65,138","5,021,935",2,1,
"65,139","5,021,934",2,1,
"65,140","5,021,933",2,1,
"65,141","5,021,932",2,1,
"65,142","5,021,931",2,1,
"65,143","5,021,930",2,4,
"65,144","5,021,929",2,5,
"65,145","5,021,917",2,2,
"65,146","5,021,916",2,3,
"65,147","5,021,915",2,4,
"65,148","5,021,914",2,3,
"65,149","5,021,913",2,2,
"65,150","5,021,912",2,2,
"65,151","5,021,911",2,3,
"65,152","5,021,910",2,1,
"65,153","5,021,909",2,2,
"65,154","5,021,908",2,1,
"65,155","5,021,907",2,3,
"65,156","5,021,906",2,3,
"65,157","5,021,928",2,4,
"65,158","5,021,927",2,3,
"65,159","5,021,926",2,3,
"65,160","5,021,925",2,2,
"65,161","5,021,924",2,2,
"65,162","5,021,923",2,4,
"65,163","5,021,922",2,4,
"65,164","5,021,921",2,5,
"65,165","5,021,920",2,1,
"65,166","5,021,919",2,4,
"65,167","5,021,918",2,3,
"65,168","5,022,050",2,1,
"65,169","5,022,049",2,2,
"65,170","5,022,048",2,1,
"65,171","5,022,047",2,2,
"65,172","5,022,046",2,2,
"65,173","5,022,045",2,1,
"65,174","5,022,044",2,1,
"65,175","5,022,043",1,1,
"65,176","5,022,042",1,3,
"65,177","5,022,041",1,1,
"65,178","5,022,040",1,2,
"65,179","5,022,039",1,3,
"65,180","5,022,038",1,3,
"65,181","5,022,037",2,1,
"65,182","5,022,036",2,1,
"65,183","5,022,035",1,1,
"65,184","5,022,034",2,2,
"65,185","5,022,033",2,1,
"65,186","5,022,032",2,2,
"65,187","5,022,031",2,1,
"65,188","5,022,030",2,1,
"65,189","5,022,029",2,1,
"65,190","5,022,028",2,1,
"65,191","5,022,027",2,1,
"65,192","5,022,025",2,1,
"65,193","5,022,024",2,2,
"65,194","5,022,009",2,1,
"65,195","5,022,008",2,1,
"65,196","5,022,007",2,1,
"65,197","5,022,006",2,1,
"65,198","5,022,005",2,1,
"65,199","5,022,023",2,1,
"65,200","5,022,022",2,1,
"65,201","5,022,021",2,1,
"65,202","5,022,020",2,1,
"65,203","5,022,019",2,1,
"65,204","5,022,018",2,1,
"65,205","5,022,017",2,2,
"65,206","5,022,016",2,1,
"65,207","5,022,015",2,1,
"65,208","5,022,014",2,1,
"65,209","5,022,013",2,1,
"65,210","5,022,012",2,1,
"65,211","5,022,011",2,3,
"65,212","5,022,010",2,2,
"65,213","5,022,221",1,14,
"65,214","5,022,220",1,11,
"65,215","5,022,219",1,6,
"65,216","5,022,218",1,8,
"65,217","5,022,217",1,7,
"65,218","5,022,197",1,5,
"65,219","5,022,196",1,6,
"65,220","5,022,195",1,6,
"65,221","5,022,194",1,2,
"65,222","5,022,193",1,2,
"65,223","5,022,191",1,4,
"65,224","5,022,190",1,8,
"65,225","5,022,189",1,6,
"65,226","5,022,188",1,4,
"65,227","5,022,187",1,4,
"65,228","5,022,186",1,6,
"65,229","5,022,185",1,4,
"65,230","5,022,184",1,4,
"65,231","5,022,183",1,3,
"65,232","5,022,182",1,6,
"65,233","5,022,181",1,8,
"65,234","5,022,216",1,9,
"65,235","5,022,215",1,6,
"65,236","5,022,214",1,5,
"65,237","5,022,213",1,5,
"65,238","5,022,212",1,2,
"65,239","5,022,211",1,2,
"65,240","5,022,210",1,4,
"65,241","5,022,209",1,6,
"65,242","5,022,208",1,8,
"65,243","5,022,207",1,4,
"65,244","5,022,206",1,3,
"65,245","5,022,205",1,2,
"65,246","5,022,204",1,3,
"65,247","5,022,203",1,3,
"65,248","5,022,202",1,4,
"65,249","5,022,201",1,4,
"65,250","5,022,200",1,3,
"65,251","5,022,199",1,4,
"65,252","5,022,198",1,3,
"65,253","5,022,176",1,8,
"65,254","5,022,175",1,14,
"65,255","5,022,175",2,2,
"65,256","5,022,174",1,8,
"65,257","5,022,173",1,6,
"65,258","5,022,172",1,8,
"65,259","5,022,172",2,1,
"65,260","5,022,171",1,5,
"65,261","5,022,170",1,5,
"65,262","5,022,169",1,6,
"65,263","5,022,168",1,6,
"65,264","5,022,167",1,8,
"65,265","5,022,164",1,7,
"65,266","5,022,163",1,5,
"65,267","5,022,162",1,5,
"65,268","5,022,161",2,1,
"65,269","5,021,885",2,4,
"65,270","5,021,883",2,4,
"65,271","5,021,882",2,1,
"65,272","5,021,881",2,1,
"65,273","5,021,880",2,1,
"65,274","5,021,884",2,4,
"65,275","5,021,879",2,4,
"65,276","5,021,878",2,4,
"65,277","5,021,877",2,3,
"65,278","5,021,876",2,2,
"65,279","5,021,888",2,1,
"65,280","5,021,874",2,2,
"65,281","5,021,873",2,2,
"65,282","5,021,817",2,1,
"65,283","5,021,816",2,1,
"65,284","5,021,815",2,1,
"65,285","5,021,814",2,2,
"65,286","5,021,813",2,1,
"65,287","5,021,812",2,1,
"65,288","5,021,811",2,2,
"65,289","5,021,810",2,1,
"65,290","5,021,809",2,1,
"65,291","5,021,808",2,1,
"65,292","5,021,807",2,1,
"65,293","5,021,806",2,2,
"65,294","5,021,805",2,1,
"65,295","5,021,804",2,1,
"65,296","5,021,803",2,1,
"65,297","5,021,802",2,1,
"65,298","5,021,801",2,1,
"65,299","5,021,800",2,1,
"65,300","5,021,799",2,1,
"65,301","5,021,872",2,1,
"65,302","5,021,871",2,1,
"65,303","5,021,870",2,1,
"65,304","5,021,869",2,1,
"65,305","5,021,868",2,1,
"65,306","5,021,867",2,1,
"65,307","5,021,866",2,1,
"65,308","5,021,865",2,1,
"65,309","5,021,864",2,2,
"65,310","5,021,863",2,1,
"65,311","5,021,862",2,1,
"65,312","5,021,798",1,1,
"65,313","5,021,797",2,1,
"65,314","5,021,796",2,1,
"65,315","5,021,795",2,1,
"65,316","5,021,794",2,1,
"65,317","5,021,792",2,1,
"65,318","5,021,791",2,1,
"65,319","5,021,790",2,1,
"65,320","5,021,789",2,1,
"65,321","5,021,861",2,1,
"65,322","5,021,860",2,1,
"65,323","5,021,859",2,1,
"65,324","5,021,858",2,1,
"65,325","5,021,857",2,2,
"65,326","5,021,856",2,1,
"65,327","5,021,855",2,1,
"65,328","5,021,854",2,1,
"65,329","5,021,853",2,1,
"65,330","5,021,852",2,1,
"65,331","5,021,851",2,1,
"65,332","5,021,850",2,1,
"65,333","5,021,849",2,1,
"65,334","5,021,848",1,4,
"65,335","5,021,847",2,2,
"65,336","5,021,846",2,1,
"65,337","5,021,845",2,1,
"65,338","5,021,787",2,1,
"65,339","5,021,786",2,1,
"65,340","5,021,785",1,2,
"65,341","5,021,784",2,1,
"65,342","5,021,783",2,1,
"65,343","5,021,782",2,1,
"65,344","5,021,844",2,1,
"65,345","5,021,843",2,1,
"65,346","5,021,842",2,1,
"65,347","5,021,841",2,2,
"65,348","5,021,840",2,1,
"65,349","5,021,891",2,1,
"65,350","5,021,839",2,2,
"65,351","5,021,838",2,1,
"65,352","5,021,837",2,1,
"65,353","5,021,836",2,1,
"65,354","5,021,835",2,1,
"65,355","5,021,834",2,1,
"65,356","5,021,833",2,1,
"65,357","5,021,832",2,2,
"65,358","5,021,831",2,1,
"65,359","5,021,830",2,1,
"65,360","5,021,829",2,1,
"65,361","5,021,828",2,1,
"65,362","5,021,827",2,1,
"65,363","5,021,826",2,2,
"65,364","5,021,825",2,1,
"65,365","5,021,824",2,1,
"65,366","5,021,823",2,1,
"65,367","5,021,822",2,1,
"65,368","5,021,821",2,1,
"65,369","5,021,820",2,2,
"65,370","5,021,819",2,3,
"65,371","5,021,818",2,3,
"65,372","5,021,781",2,4,
"65,373","5,021,780",2,4,
"65,374","5,021,779",2,6,
"65,375","5,021,778",2,2,
"65,376","5,021,777",2,3,
"65,377","5,021,776",2,4,
"65,378","5,021,754",2,3,
"65,379","5,021,753",2,1,
"65,380","5,021,752",2,3,
"65,381","5,021,751",2,4,
"65,382","5,021,750",2,3,
"65,383","5,021,749",2,3,
"65,384","5,021,748",2,1,
"65,385","5,021,775",2,4,
"65,386","5,021,747",2,1,
"65,387","5,021,746",2,2,
"65,388","5,021,745",2,3,
"65,389","5,021,744",2,2,
"65,390","5,021,743",2,2,
"65,391","5,021,774",2,3,
"65,392","5,021,773",2,5,
"65,393","5,021,771",2,3,
"65,394","5,021,770",2,2,
"65,395","5,021,769",2,2,
"65,396","5,021,768",2,3,
"65,397","5,021,767",2,2,
"65,398","5,021,766",2,2,
"65,399","5,021,765",2,2,
"65,400","5,021,760",2,4,
"65,401","5,021,759",2,2,
"65,402","5,021,758",2,2,
"65,403","5,021,757",2,3,
"65,404","5,021,756",2,3,
"65,405","5,021,755",2,2,
"65,406","5,021,764",2,2,
"65,407","5,021,763",2,4,
"65,408","5,021,762",2,2,
"65,409","5,021,761",2,2,
"65,410","5,021,772",2,3,
"65,411","5,022,003",2,3,
"65,412","5,022,002",1,2,
"65,413","5,022,001",2,1,
"65,414","5,022,000",1,1,
"65,415","5,021,979",2,2,
"65,416","5,021,978",2,2,
"65,417","5,021,977",2,3,
"65,418","5,021,976",2,2,
"65,419","5,021,975",2,2,
"65,420","5,021,974",2,2,
"65,421","5,021,973",2,2,
"65,422","5,021,972",2,2,
"65,423","5,021,971",2,3,
"65,424","5,021,970",2,2,
"65,425","5,021,999",2,2,
"65,426","5,021,998",2,2,
"65,427","5,021,997",2,3,
"65,428","5,021,996",2,1,
"65,429","5,021,995",2,1,
"65,430","5,021,994",2,4,
"65,431","5,021,969",2,2,
"65,432","5,021,968",2,2,
"65,433","5,021,967",2,3,
"65,434","5,021,966",2,2,
"65,435","5,021,965",2,2,
"65,436","5,021,964",2,2,
"65,437","5,021,963",2,2,
"65,438","5,021,962",1,5,
"65,439","5,021,962",2,1,
"65,440","5,021,961",2,3,
"65,441","5,021,960",2,3,
"65,442","5,021,959",2,4,
"65,443","5,021,958",2,2,
"65,444","5,021,957",2,2,
"65,445","5,021,956",2,2,
"65,446","5,022,160",1,3,
"65,447","5,022,160",2,1,
"65,448","5,022,159",2,1,
"65,449","5,022,166",1,2,
"65,450","5,022,165",1,2,
"65,451","5,022,158",1,5,
"65,452","5,022,158",2,1,
"65,453","5,022,157",1,5,
"65,454","5,022,157",2,1,
"65,455","5,022,156",1,5,
"65,456","5,022,156",2,1,
"65,457","5,022,155",1,5,
"65,458","5,022,154",1,3,
"65,459","5,022,154",2,1,
"65,460","5,022,153",1,3,
"65,461","5,022,152",1,4,
"65,462","5,022,151",1,3,
"65,463","5,022,150",1,6,
"65,464","5,022,150",2,1,
"65,465","5,022,149",1,5,
"65,466","5,022,149",2,1,
"65,467","5,022,148",1,5,
"65,468","5,022,148",2,1,
"65,469","5,022,147",1,10,
"65,470","5,022,146",1,4,
"65,471","5,022,145",1,5,
"65,472","5,022,144",1,5,
"65,473","5,022,143",1,7,
"65,474","5,022,140",1,5,
"65,475","5,022,139",1,2,
"65,476","5,022,142",1,3,
"65,477","5,022,141",1,5,
"65,478","5,022,138",1,1,
"65,479","5,022,136",1,1,
"65,480","5,022,135",1,1,
"65,481","5,022,134",1,3,
"65,482","5,022,133",1,2,
"65,483","5,022,132",1,2,
"65,484","5,022,131",1,1,
"65,485","5,022,130",1,1,
"65,486","5,022,129",2,1,
"65,487","5,022,128",1,12,
"65,488","5,022,127",1,14,
"65,489","5,022,126",1,6,
"65,490","5,022,126",2,1,
"65,491","5,022,125",1,7,
"65,492","5,022,124",1,5,
"65,493","5,022,124",2,1,
"65,494","5,022,123",1,5,
"65,495","5,022,123",2,1,
"65,496","5,022,117",1,5,
"65,497","5,022,116",1,5,
"65,498","5,022,115",2,1,
"65,499","5,022,114",1,7,
"65,500","5,022,113",1,6,
"65,501","5,022,122",1,7,
"65,502","5,022,122",2,1,
"65,503","5,022,121",1,9,
"65,504","5,022,121",2,1,
"65,505","5,022,112",1,5,
"65,506","5,022,111",1,11,
"65,507","5,022,110",1,8,
"65,508","5,022,109",1,6,
"65,509","5,022,108",1,4,
"65,510","5,022,107",1,10,
"65,511","5,022,106",1,3,
"65,512","5,022,105",1,5,
"65,513","5,022,104",1,5,
"65,514","5,022,103",1,6,
"65,515","5,022,102",1,5,
"65,516","5,022,101",1,6,
"65,517","5,022,100",1,12,
"65,518","5,022,099",1,6,
"65,519","5,022,098",1,4,
"65,520","5,022,097",1,5,
"65,521","5,022,096",1,4,
"65,522","5,022,095",2,1,
"65,523","5,022,094",1,4,
"65,524","5,022,093",1,6,
"65,525","5,022,092",1,7,
"65,526","5,022,091",1,12,
"65,527","5,022,090",1,3,
"65,528","5,022,089",1,3,
"65,529","5,022,088",1,3,
"65,530","5,022,086",2,1,
"65,531","5,022,085",1,5,
"65,532","5,022,084",1,4,
"65,533","5,022,083",1,5,
"65,534","5,022,082",1,2,
"65,535","5,022,081",1,3,
"65,536","5,022,080",1,4,
"65,537","5,022,079",1,6,
"65,538","5,022,078",1,6,
"65,539","5,022,077",2,1,
"65,540","5,022,076",1,8,
"65,541","5,022,075",2,2,
"65,542","5,022,074",2,1,
"65,543","5,022,073",1,4,
"65,544","5,022,072",1,5,
"65,545","5,022,071",1,3,
"65,546","5,022,070",1,3,
"65,547","5,022,069",1,2,
"65,548","5,022,068",1,5,
"65,549","5,022,067",2,1,
"65,550","5,022,066",1,2,
"65,551","5,022,065",1,4,
"65,552","5,022,120",1,6,
"65,553","5,022,120",2,1,
"65,554","5,022,119",1,9,
"65,555","5,022,119",2,1,
"65,556","5,022,118",1,7,
"65,557","5,022,118",2,1,
"65,558","5,022,064",1,1,
"65,559","5,022,063",1,5,
"65,560","5,022,062",1,8,
"65,561","5,022,059",1,4,
"65,562","5,022,058",2,1,
"65,563","5,022,057",1,2,
"65,564","5,022,056",1,2,
"65,565","5,022,055",1,2,
"65,566","5,022,054",1,2,
"65,567","5,022,053",1,2,
"65,568","5,022,052",1,2,
"65,569","5,022,061",1,4,
"65,570","5,022,060",1,2,
"65,571","5,022,280",1,8,
"65,572","5,022,279",1,2,
"65,573","5,022,278",1,3,
"65,574","5,022,277",1,7,
"65,575","5,022,276",1,6,
"65,576","5,022,275",1,5,
"65,577","5,022,261",1,9,
"65,578","5,022,261",2,1,
"65,579","5,022,241",1,8,
"65,580","5,022,240",1,8,
"65,581","5,022,239",1,6,
"65,582","5,022,238",1,5,
"65,583","5,022,237",1,7,
"65,584","5,022,236",1,2,
"65,585","5,022,235",1,4,
"65,586","5,022,234",1,5,
"65,587","5,022,233",1,6,
"65,588","5,022,232",1,7,
"65,589","5,022,231",1,5,
"65,590","5,022,230",1,5,
"65,591","5,022,260",1,6,
"65,592","5,022,260",2,1,
"65,593","5,022,259",1,6,
"65,594","5,022,259",2,1,
"65,595","5,022,258",1,5,
"65,596","5,022,258",2,1,
"65,597","5,022,257",1,6,
"65,598","5,022,257",2,1,
"65,599","5,022,256",1,5,
"65,600","5,022,256",2,1,
"65,601","5,022,255",1,7,
"65,602","5,022,255",2,1,
"65,603","5,022,254",1,5,
"65,604","5,022,253",1,7,
"65,605","5,022,253",2,1,
"65,606","5,022,252",1,9,
"65,607","5,022,251",1,5,
"65,608","5,022,250",1,6,
"65,609","5,022,249",1,12,
"65,610","5,022,244",1,7,
"65,611","5,022,243",1,6,
"65,612","5,022,242",1,7,
"65,613","5,022,248",1,2,
"65,614","5,022,247",1,6,
"65,615","5,022,246",1,4,
"65,616","5,022,245",1,4,
"65,617","5,022,274",1,5,
"65,618","5,022,273",1,6,
"65,619","5,022,273",2,1,
"65,620","5,022,272",1,6,
"65,621","5,022,272",2,1,
"65,622","5,022,271",1,5,
"65,623","5,022,271",2,1,
"65,624","5,022,270",1,5,
"65,625","5,022,270",2,1,
"65,626","5,022,269",1,5,
"65,627","5,022,269",2,1,
"65,628","5,022,268",1,16,
"65,629","5,022,267",1,3,
"65,630","5,022,266",1,8,
"65,631","5,022,265",1,4,
"65,632","5,022,264",1,7,
"65,633","5,022,263",1,5,
"65,634","5,022,262",1,1,
"65,635","5,022,229",1,4,
"65,636","5,022,228",1,4,
"65,637","5,022,227",1,5,
"65,638","5,022,226",1,3,
"65,639","5,022,225",1,4,
"65,640","5,022,224",1,3,
"65,641","5,022,223",1,3,
"65,642","5,022,354",1,5,
"65,643","5,022,355",1,5,
"65,644","5,022,356",1,5,
"65,645","5,022,357",1,5,
"65,646","5,022,358",1,5,
"65,647","5,022,359",1,5,
"65,648","5,022,360",1,5,
"65,649","5,022,361",1,10,
"65,650","5,022,362",1,4,
"65,651","5,022,363",2,1,
"65,652","5,022,364",1,4,
"65,653","5,022,365",1,4,
"65,654","5,022,366",1,4,
"65,655","5,022,367",1,2,
"65,656","5,022,368",1,2,
"65,657","5,022,369",1,2,
"65,658","5,022,370",1,4,
"65,659","5,022,371",1,5,
"65,660","5,022,372",1,2,
"65,661","5,022,373",1,4,
"65,662","5,022,374",1,5,
"65,663","5,022,375",1,4,
"65,664","5,022,376",1,4,
"65,665","5,022,377",1,4,
"65,666","5,022,378",1,4,
"65,667","5,022,379",1,4,
"65,668","5,022,380",1,5,
"65,669","5,022,381",1,1,
"65,670","5,022,382",1,3,
"65,671","5,022,383",1,3,
"65,672","5,022,384",1,2,
"65,673","5,022,385",1,3,
"65,674","5,022,386",1,2,
"65,675","5,022,387",1,6,
"65,676","5,022,388",1,5,
"65,677","5,022,389",1,5,
"65,678","5,022,390",1,6,
"65,679","5,022,391",1,5,
"65,680","5,022,392",1,2,
"65,681","5,022,393",1,2,
"65,682","5,022,394",1,10,
"65,683","5,022,395",1,3,
"65,684","5,022,396",1,5,
"65,685","5,022,397",1,2,
"65,686","5,022,398",1,2,
"65,687","5,022,399",1,3,
"65,688","5,022,400",1,3,
"65,689","5,022,401",1,2,
"65,690","5,022,402",1,2,
"65,691","5,022,403",1,2,
"65,692","5,022,281",1,5,
"65,693","5,022,283",1,5,
"65,694","5,022,284",1,7,
"65,695","5,022,285",1,4,
"65,696","5,022,286",1,4,
"65,697","5,022,287",1,2,
"65,698","5,022,288",1,4,
"65,699","5,022,289",1,4,
"65,700","5,022,290",1,3,
"65,701","5,022,291",1,3,
"65,702","5,022,292",1,3,
"65,703","5,022,293",1,3,
"65,704","5,022,294",1,3,
"65,705","5,022,295",1,3,
"65,706","5,022,296",1,6,
"65,707","5,022,297",1,3,
"65,708","5,022,298",1,4,
"65,709","5,022,299",1,4,
"65,710","5,022,300",1,4,
"65,711","5,022,301",1,4,
"65,712","5,022,302",1,4,
"65,713","5,022,303",1,2,
"65,714","5,022,304",2,1,
"65,715","5,022,305",1,2,
"65,716","5,022,307",1,1,
"65,717","5,022,308",1,2,
"65,718","5,022,309",1,2,
"65,719","5,022,310",1,2,
"65,720","5,022,311",1,2,
"65,721","5,022,312",1,2,
"65,722","5,022,313",1,2,
"65,723","5,022,314",1,2,
"65,724","5,022,315",1,2,
"65,725","5,022,316",1,5,
"65,726","5,022,317",1,5,
"65,727","5,022,318",2,2,
"65,728","5,022,319",2,2,
"65,729","5,022,320",2,2,
"65,730","5,022,321",2,2,
"65,731","5,022,322",1,2,
"65,732","5,022,323",1,2,
"65,733","5,022,324",1,5,
"65,734","5,022,325",1,8,
"65,735","5,022,326",1,3,
"65,736","5,022,327",1,3,
"65,737","5,022,328",1,6,
"65,738","5,022,329",1,6,
"65,739","5,022,330",1,5,
"65,740","5,022,331",1,2,
"65,741","5,022,331",2,1,
"65,742","5,022,332",1,8,
"65,743","5,022,333",1,4,
"65,744","5,022,334",1,4,
"65,745","5,022,335",1,5,
"65,746","5,022,336",1,6,
"65,747","5,022,337",1,4,
"65,748","5,022,338",1,3,
"65,749","5,022,339",1,2,
"65,750","5,022,340",1,3,
"65,751","5,022,342",1,4,
"65,752","5,022,343",1,2,
"65,753","5,022,344",1,2,
"65,754","5,022,345",1,2,
"65,755","5,022,346",1,5,
"65,756","5,022,347",1,5,
"65,757","5,022,348",1,1,
"65,758","5,022,349",1,1,
"65,759","5,022,350",1,3,
"65,760","5,022,351",1,3,
"65,761","5,022,352",1,1,
"65,762","5,022,408",1,4,
"65,763","5,022,409",2,1,
"65,764","5,022,410",1,4,
"65,765","5,022,411",1,3,
"65,766","5,022,412",1,7,
"65,767","5,022,413",1,2,
"65,768","5,022,414",1,2,
"65,769","5,022,415",1,5,
"65,770","5,022,416",1,2,
"65,771","5,022,417",1,2,
"65,772","5,022,418",1,2,
"65,773","5,022,419",1,5,
"65,774","5,022,420",1,4,
