OBJECTID,Pole_id,Pole_T_type,Quantity,Note_
69495,5028208,1,2,
69496,5028209,1,2,
69497,5028210,1,2,
69498,5028211,1,4,
69499,5028212,1,4,
69500,5028213,1,5,
69501,5028214,1,4,
69502,5028215,1,5,
69503,5028216,1,7,
69504,5028217,2,1,
69505,5028218,1,7,
69506,5028219,1,5,
69507,5028220,1,1,
69508,5028221,1,10,
69509,5028222,2,1,
69510,5028223,2,1,
69511,5028224,1,3,
69512,5028224,2,1,
69513,5028225,1,7,
69514,5028226,1,2,
69515,5028227,1,7,
69516,5028228,1,2,
69517,5028229,1,2,
69518,5028230,1,2,
69519,5028231,1,3,
69520,5028232,1,4,
69521,5028233,2,1,
69522,5028234,1,4,
69523,5028235,2,1,
69524,5028236,1,3,
69525,5028237,1,4,
69526,5028238,1,5,
69527,5028239,1,7,
69528,5028240,1,2,
69529,5028241,1,7,
69530,5028241,2,1,
69531,5028242,1,14,
69532,5028243,1,12,
69533,5028244,1,8,
69534,5028245,1,7,
69535,5028246,1,7,
69536,5028247,1,7,
69537,5028247,2,1,
69538,5028248,1,7,
69539,5028249,1,7,
69540,5028250,1,3,
69541,5028251,1,7,
69542,5028252,1,7,
69543,5028253,1,7,
69544,5028254,1,7,
69545,5028255,1,7,
69546,5028256,1,10,
69547,5028257,1,2,
69548,5028258,2,1,
69549,5028259,1,3,
69550,5028260,1,5,
69551,5028261,1,2,
69552,5028262,1,7,
69553,5028263,1,2,
69554,5028264,1,2,
69555,5028265,1,2,
69556,5028266,1,4,
69557,5028267,1,3,
69558,5028268,1,2,
69559,5028269,1,7,
69560,5028270,1,7,
69561,5028271,1,7,
69562,5028272,1,7,
69563,5028273,1,7,
69564,5028274,1,7,
69565,5028274,2,1,
69566,5028275,1,6,
69567,5028276,1,4,
69568,5028277,1,7,
69569,5028278,1,2,
69570,5028279,1,4,
69571,5028280,1,2,
69572,5028281,1,3,
69573,5028282,1,2,
69574,5028283,1,5,
69575,5028284,1,4,
69576,5028285,1,2,
69577,5028286,1,3,
69578,5028287,1,5,
69579,5028288,1,3,
69580,5028289,1,2,
69581,5028290,1,3,
69582,5028291,1,3,
69583,5028292,1,2,
69584,5028293,2,1,
69585,5028294,1,2,
69586,5028297,1,4,
69587,5028295,1,5,
69588,5028296,1,4,
69589,5028298,1,4,
69590,5028299,1,6,
69591,5028300,1,3,
69592,5028301,1,4,
69593,5028302,1,6,
69594,5028304,2,3,
69595,5028306,1,4,
69596,5028307,1,1,
69597,5028303,1,5,
69598,5028308,1,8,
69599,5028308,2,1,
69600,5028309,1,7,
69601,5028310,1,5,
69602,5028311,1,3,
69603,5028312,1,2,
69604,5028313,1,2,
69605,5028314,1,5,
69606,5028315,1,7,
69607,5028315,2,1,
69608,5028316,1,12,
69609,5028316,2,1,
69610,5028317,1,8,
69611,5028318,1,3,
69612,5028319,1,3,
69613,5028320,1,8,
69614,5028321,1,2,
69615,5028321,2,4,
69616,5028322,2,4,
69617,5028323,2,4,
69618,5028324,1,8,
69619,5028325,2,4,
69620,5028326,1,2,
69621,5028327,1,2,
69622,5028329,1,2,
69623,5028330,1,2,
69624,5028331,1,4,
69625,5028332,2,2,
69626,5028333,1,4,
69627,5028334,1,4,
69628,5028335,1,2,
69629,5028336,1,2,
69630,5028337,1,5,
69631,5028338,1,3,
69632,5028339,1,2,
69633,5028340,1,2,
69634,5028341,1,2,
69635,5028342,1,2,
69636,5028343,1,2,
69637,5028344,1,2,
69638,5028346,1,1,
69639,5028347,1,2,
69640,5028348,1,2,
69641,5028349,2,1,
69642,5028350,2,1,
69643,5028351,2,1,
69644,5028352,1,2,
69645,5028353,2,2,
69646,5028354,2,1,
69647,5028355,1,2,
69648,5028356,2,1,
69649,5028357,1,2,
69650,5028358,1,2,
69651,5028359,1,2,
69652,5028360,1,2,
69653,5028361,1,2,
69654,5028362,1,2,
69655,5028363,1,2,
69656,5028364,1,2,
69657,5028365,1,2,
69658,5028366,2,1,
69659,5028368,1,2,
69660,5028367,1,2,
69661,5028369,2,1,
69662,5028370,2,1,
69663,5028371,2,1,
69664,5028372,2,1,
69665,5028373,1,2,
69666,5028374,1,2,
69667,5028375,1,2,
69668,5028376,1,2,
69669,5028377,1,5,
69670,5028377,2,1,
69671,5028378,1,5,
69672,5028378,2,1,
69673,5028379,1,5,
69674,5028379,2,1,
69675,5028380,1,5,
69676,5028380,2,1,
69677,5028381,1,5,
69678,5028381,2,1,
69679,5028382,1,5,
69680,5028382,2,1,
69681,5028383,2,2,
69682,5028384,2,1,
69683,5028385,2,3,
69684,5028386,1,5,
69685,5028386,2,1,
69686,5028387,2,1,
69687,5028388,1,5,
69688,5028388,2,1,
69689,5028389,1,5,
69690,5028390,1,2,
69691,5028391,1,5,
69692,5028391,2,1,
69693,5028392,1,5,
69694,5028580,1,4,
69695,5028581,1,5,
69696,5028582,1,5,
69697,5028583,1,6,
69698,5028584,1,4,
69699,5028585,1,5,
69700,5028586,1,3,
69701,5028587,1,2,
69702,5028588,1,10,
69703,5028589,1,8,
69704,5028590,1,8,
69705,5028591,1,4,
69706,5028592,1,3,
69707,5028593,1,3,
69708,5028594,1,3,
69709,5028535,1,3,
69710,5028597,1,9,
69711,5028598,1,4,
69712,5028599,1,2,
69713,5028600,1,5,
69714,5028601,1,8,
69715,5028602,1,2,
69716,5028603,1,4,
69717,5028604,1,3,
69718,5028605,1,4,
69719,5028606,1,7,
69720,5028607,1,4,
69721,5028608,1,10,
69722,5028609,1,11,
69723,5028610,1,11,
69724,5028611,1,10,
69725,5028612,1,14,
69726,5028613,1,8,
69727,5028614,1,7,
69728,5028615,1,9,
69729,5028616,1,6,
69730,5028617,1,4,
69731,5028618,1,5,
69732,5028619,1,4,
69733,5028620,1,3,
69734,5028621,1,6,
69735,5028622,1,6,
69736,5028623,1,6,
69737,5028624,1,5,
69738,5028625,1,6,
69739,5028626,1,3,
69740,5028627,1,2,
69741,5028628,1,2,
69742,5028629,1,4,
69743,5028630,1,3,
69744,5028631,2,1,
69745,5028632,1,7,
69746,5028633,1,9,
69747,5028634,1,4,
69748,5028635,2,3,
69749,5028636,1,8,
69750,5028637,1,11,
69751,5028638,1,5,
69752,5028639,1,5,
69753,5028640,1,4,
69754,5028641,1,5,
69755,5028642,1,5,
69756,5028643,1,6,
69757,5028644,1,7,
69758,5028645,1,6,
69759,5028646,1,5,
69760,5028647,1,5,
69761,5028648,1,5,
69762,5028649,1,7,
69763,5028656,1,7,
69764,5028650,1,4,
69765,5028651,1,7,
69766,5028652,1,5,
69767,5028653,1,4,
69768,5028654,1,6,
69769,5028655,1,6,
69770,5028658,1,6,
69771,5028657,1,3,
69772,5028659,1,9,
69773,5028660,1,4,
69774,5028661,1,6,
69775,5028663,1,2,
69776,5028665,1,8,
69777,5028666,1,4,
69778,5028667,1,5,
69779,5028668,1,7,
69780,5028664,1,9,
69781,5028669,1,12,
69782,5028670,1,2,
69783,5028671,1,11,
69784,5028672,1,18,
69785,5028673,1,7,
69786,5028678,1,9,
69787,5028677,1,10,
69788,5028676,1,7,
69789,5028675,1,8,
69790,5028674,1,5,
69791,5028680,1,6,
69792,5028679,1,3,
69793,5028682,1,6,
69794,5028683,1,12,
69795,5028681,1,2,
69796,5028684,1,4,
69797,5028685,1,4,
69798,5028688,1,8,
69799,5028687,1,4,
69800,5028689,1,15,
69801,5028690,2,3,
69802,5028692,1,10,
69803,5028693,1,5,
69804,5028694,1,3,
69805,5028695,1,8,
69806,5028696,1,7,
69807,5028697,1,3,
69808,5028698,1,3,
69809,5028699,1,3,
69810,5028700,1,4,
69811,5028701,1,4,
69812,5028702,1,4,
69813,5028703,1,2,
69814,5028704,1,2,
69815,5028705,1,9,
69816,5028706,1,5,
69817,5028707,1,6,
69818,5028709,1,5,
69819,5028710,1,7,
69820,5028711,1,7,
69821,5028713,1,7,
69822,5028712,1,4,
69823,5028714,1,7,
69824,5028715,1,8,
69825,5028716,1,5,
69826,5028717,1,6,
69827,5028718,1,3,
69828,5028719,1,4,
69829,5028720,1,3,
69830,5028721,1,5,
69831,5028723,1,2,
69832,5028724,1,5,
69833,5028725,2,2,
69834,5028726,1,11,
69835,5028727,1,2,
69836,5028728,1,5,
69837,5028729,1,4,
69838,5028730,1,2,
69839,5028731,1,5,
69840,5028732,1,2,
69841,5028733,1,2,
69842,5028734,1,2,
69843,5028735,1,2,
69844,5028737,1,2,
69845,5028736,1,8,
69846,5028738,2,2,
69847,5028739,2,1,
69848,5028740,2,1,
69849,5028741,2,1,
69850,5028742,2,1,
69851,5028743,2,1,
69852,5028744,2,2,
69853,5028745,1,8,
69854,5028746,1,4,
69855,5028747,1,2,
69856,5028748,1,5,
69857,5028749,1,4,
69858,5028750,2,1,
69859,5028751,1,2,
69860,5028752,1,6,
69861,5028753,1,2,
69862,5028754,1,5,
69863,5028754,2,2,
69864,5028755,1,8,
69865,5028755,2,2,
69866,5028756,2,2,
69867,5028757,2,1,
69868,5028758,2,1,
69869,5028759,2,1,
69870,5028760,2,2,
69871,5028762,1,2,
69872,5028763,2,1,
69873,5028764,1,4,
69874,5028765,2,1,
69875,5028766,2,1,
69876,5028767,1,3,
69877,5028768,2,2,
69878,5028769,1,8,
69879,5028770,1,6,
69880,5028771,1,5,
69881,5028772,2,2,
69882,5028773,1,5,
69883,5028774,1,3,
69884,5028775,2,2,
69885,5028776,1,2,
69886,5028777,1,7,
69887,5028778,2,2,
69888,5028779,1,4,
69889,5028780,1,4,
69890,5028781,1,4,
69891,5028782,1,4,
69892,5028783,1,6,
69893,5028784,1,6,
69894,5028785,1,4,
69895,5028786,1,10,
69896,5028787,1,3,
69897,5028788,1,6,
69898,5028789,1,3,
69899,5028790,1,5,
69900,5028791,2,3,
69901,5028792,1,7,
69902,5028794,1,10,
69903,5028795,2,1,
69904,5028796,2,2,
69905,5028797,2,2,
69906,5028798,2,2,
69907,5028800,2,2,
69908,5028801,2,1,
69909,5028802,2,1,
69910,5028803,1,2,
69911,5028804,1,2,
69912,5028805,2,1,
69913,5028806,2,3,
69914,5028807,1,2,
69915,5028808,2,3,
69916,5028809,2,3,
69917,5028810,2,1,
69918,5028811,2,1,
69919,5028812,2,2,
69920,5028813,1,2,
69921,5028814,2,3,
69922,5028815,2,1,
69923,5028816,2,3,
69924,5028817,2,1,
69925,5028818,2,2,
69926,5028819,2,1,
69927,5028820,1,7,
69928,5028821,2,2,
69929,5028822,2,1,
69930,5028823,2,1,
69931,5028824,2,1,
69932,5028825,1,2,
69933,5028826,1,2,
69934,5028827,1,2,
69935,5028828,1,1,
69936,5028829,2,1,
69937,5028830,2,1,
69938,5028831,2,1,
69939,5028832,2,1,
69940,5028833,1,2,
69941,5028834,1,5,
69942,5028834,2,2,
69943,5028835,1,5,
69944,5028835,2,2,
69945,5028836,1,5,
69946,5028837,1,2,
69947,5028838,2,1,
69948,5028839,1,2,
69949,5028839,2,1,
69950,5028840,2,1,
69951,5028841,2,3,
69952,5028842,2,1,
69953,5028843,2,1,
69954,5028844,2,1,
69955,5028845,2,1,
69956,5028846,1,5,
69957,5028846,2,3,
69958,5028847,1,5,
69959,5028847,2,5,
69960,5028848,1,5,
69961,5028848,2,2,
69962,5028849,1,5,
69963,5028849,2,2,
69964,5028850,1,5,
69965,5028850,2,1,
69966,5028851,1,5,
69967,5028851,2,2,
69968,5028852,1,5,
69969,5028852,2,2,
69970,5028853,1,5,
69971,5028853,2,3,
69972,5028854,1,5,
69973,5028854,2,1,
69974,5028855,1,5,
69975,5028856,1,2,
69976,5028857,1,2,
69977,5028858,1,6,
69978,5028859,1,2,
69979,5028860,2,3,
69980,5028861,2,2,
69981,5028862,1,2,
69982,5028863,1,5,
69983,5028863,2,1,
69984,5028864,1,5,
69985,5028864,2,3,
69986,5028865,1,5,
69987,5028865,2,1,
69988,5028866,1,5,
69989,5028866,2,1,
69990,5028867,1,5,
69991,5028867,2,1,
69992,5028868,1,2,
69993,5028869,1,2,
69994,5028870,1,2,
69995,5028871,1,2,
69996,5028872,1,2,
69997,5028873,1,2,
69998,5028874,1,2,
69999,5028875,1,2,
70000,5028876,1,2,
70001,5028878,2,1,
70002,5028880,2,1,
70003,5028881,2,3,
70004,5028882,2,2,
70005,5028883,2,2,
70006,5028884,2,1,
70007,5028885,2,1,
70008,5028886,2,2,
70009,5028887,1,2,
70010,5028888,1,2,
70011,5028888,2,2,
70012,5028889,2,1,
70013,5028890,2,2,
70014,5028891,2,2,
70015,5028892,2,1,
70016,5028893,2,2,
70017,5028894,2,1,
70018,5028899,2,2,
70019,5028895,1,2,
70020,5028896,1,6,
70021,5028898,2,2,
70022,5028897,2,2,
70023,5028900,2,1,
70024,5028901,2,1,
70025,5028902,2,1,
70026,5028903,2,1,
70027,5028904,2,2,
70028,5028905,2,3,
70029,5028906,2,1,
70030,5028907,2,2,
70031,5028908,2,1,
70032,5028879,2,2,
70033,5028909,1,2,
70034,5028910,1,2,
70035,5028911,2,2,
70036,5028912,1,2,
70037,5028913,1,5,
70038,5028913,2,1,
70039,5028914,1,5,
70040,5028914,2,1,
70041,5028915,1,2,
70042,5028916,1,2,
70043,5028917,1,2,
70044,5028918,1,5,
70045,5028918,2,1,
70046,5028919,1,7,
70047,5028919,2,3,
70048,5029100,2,1,
70049,5029101,2,6,
70050,5029102,2,4,
70051,5029103,1,5,
70052,5029104,1,5,
70053,5029104,2,1,
70054,5029105,1,5,
70055,5029106,2,5,
70056,5029107,2,4,
70057,5029108,2,4,
70058,5029109,2,5,
70059,5029110,2,2,
70060,5029111,2,4,
70061,5029112,2,4,
70062,5029113,1,2,
70063,5029114,1,2,
70064,5029115,1,1,
70065,5029116,1,2,
70066,5029117,2,4,
70067,5029118,2,4,
70068,5029119,2,4,
70069,5029120,2,4,
70070,5029121,2,4,
70071,5029122,2,4,
70072,5029123,1,3,
70073,5029124,2,4,
70074,5029125,1,5,
70075,5029125,2,1,
70076,5029127,2,4,
70077,5029128,2,4,
70078,5029129,2,4,
70079,5029130,2,4,
70080,5029131,2,4,
70081,5029133,2,4,
70082,5029132,2,3,
70083,5029134,2,3,
70084,5029135,2,6,
70085,5029145,1,5,
70086,5029146,1,5,
70087,5029149,1,2,
70088,5029150,1,2,
70089,5029152,1,2,
70090,5029153,1,2,
70091,5029154,1,2,
70092,5029155,1,2,
70093,5029156,1,1,
70094,5029157,1,4,
70095,5029158,1,2,
70096,5029160,1,2,
70097,5029161,1,2,
70098,5029162,1,2,
70099,5029163,1,2,
70100,5029167,2,1,
70101,5029168,1,2,
70102,5029169,2,5,
70103,5029170,2,2,
70104,5029171,1,2,
70105,5029172,1,5,
70106,5029173,1,4,
70107,5029174,1,8,
70108,5029175,1,2,
70109,5029176,1,2,
70110,5029177,1,7,
70111,5029178,1,2,
70112,5029179,1,9,
70113,5029180,1,3,
70114,5029181,1,2,
70115,5029182,1,2,
70116,5029183,2,1,
70117,5029184,2,1,
70118,5029185,2,2,
70119,5029186,2,1,
70120,5029188,2,1,
70121,5029189,2,1,
70122,5029190,1,6,
70123,5029191,2,1,
70124,5029192,1,2,
70125,5029193,1,2,
70126,5029194,1,2,
70127,5029195,1,6,
70128,5029196,1,6,
70129,5029197,2,1,
70130,5029198,1,6,
70131,5029199,1,4,
70132,5029200,1,2,
70133,5029201,1,4,
70134,5029202,1,2,
70135,5029203,1,2,
70136,5029204,1,3,
70137,5029205,1,2,
70138,5029206,1,5,
70139,5029207,1,2,
70140,5029208,1,2,
70141,5029209,1,2,
70142,5029210,1,2,
70143,5029211,1,5,
70144,5029212,1,5,
70145,5029213,2,1,
70146,5029214,1,2,
70147,5029215,1,12,
70148,5029216,1,2,
70149,5029217,1,2,
70150,5029218,1,2,
70151,5029219,1,5,
70152,5029220,1,2,
70153,5029221,1,5,
70154,5029222,1,5,
70155,5029223,1,2,
70156,5029224,1,4,
70157,5029225,1,5,
70158,5029226,1,5,
70159,5029227,1,2,
70160,5029228,1,2,
70161,5029229,1,5,
70162,5029230,1,5,
70163,5029230,2,1,
70164,5029231,1,2,
70165,5029232,1,2,
70166,5029233,1,1,
70167,5029234,1,5,
70168,5029234,2,1,
70169,5029235,1,5,
70170,5029236,1,6,
70171,5029237,1,5,
70172,5029238,1,5,
70173,5029239,1,2,
70174,5029240,1,2,
70175,5029241,1,5,
70176,5029242,1,5,
70177,5029243,1,4,
70178,5029244,1,5,
70179,5029245,1,6,
70180,5029246,1,5,
70181,5029247,1,2,
70182,5029248,1,2,
70183,5029250,1,4,
70184,5029251,1,2,
70185,5029252,1,5,
70186,5029253,1,5,
70187,5029254,1,6,
70188,5029255,1,5,
70189,5029256,1,5,
70190,5029258,1,3,
70191,5029259,1,8,
70192,5029260,1,2,
70193,5029261,1,2,
70194,5029262,1,7,
70195,5029263,1,5,
70196,5029264,1,6,
70197,5029265,1,2,
70198,5029266,1,2,
70199,5029267,1,4,
70200,5029268,1,2,
70201,5029269,1,2,
70202,5029270,1,4,
70203,5029271,1,1,
70204,5029272,1,2,
70205,5029273,1,2,
70206,5029274,1,2,
70207,5029275,1,2,
70208,5029276,1,6,
70209,5029277,2,1,
70210,5029278,1,4,
70211,5029279,1,2,
70212,5029280,1,2,
70213,5029281,1,1,
70214,5029282,1,2,
70215,5029283,1,3,
70216,5029284,1,2,
70217,5029285,1,4,
70218,5029286,1,2,
70219,5029287,1,2,
70220,5029288,1,2,
70221,5029289,1,2,
70222,5029290,1,2,
70223,5029291,1,2,
70224,5029292,1,2,
70225,5026671,1,2,
70226,5026672,1,2,
70227,5026673,1,1,
70228,5026674,1,5,
70229,5026675,1,5,
70230,5026676,1,2,
70231,5026677,1,2,
70232,5026678,1,2,
70233,5026679,1,4,
70234,5026680,1,2,
70235,5026681,1,2,
70236,5026682,1,2,
70237,5026683,1,1,
70238,5026684,1,5,
70239,5026685,1,5,
70240,5026686,1,2,
70241,5026687,1,3,
70242,5026688,1,2,
70243,5026689,1,5,
70244,5026690,1,2,
70245,5026691,1,2,
70246,5026693,1,3,
70247,5026694,1,4,
70248,5026695,1,2,
70249,5026696,1,7,
70250,5026697,1,2,
70251,5026698,1,5,
70252,5026699,1,6,
70253,5026700,1,6,
70254,5026701,1,5,
70255,5026702,1,4,
70256,5026703,1,5,
70257,5026704,1,5,
70258,5026705,1,2,
70259,5026706,1,2,
70260,5026707,1,2,
70261,5026708,1,1,
70262,5026709,1,5,
70263,5026710,1,2,
70264,5026711,1,5,
70265,5026713,1,2,
70266,5026714,1,4,
70267,5026714,2,1,
70268,5026715,1,2,
70269,5026715,2,1,
70270,5026716,1,4,
70271,5026717,1,4,
70272,5026718,1,2,
70273,5026718,2,1,
70274,5026719,1,3,
70275,5026720,1,3,
70276,5026721,1,2,
70277,5026725,2,1,
70278,5026726,1,2,
70279,5026727,1,5,
70280,5026728,2,1,
70281,5026729,2,1,
70282,5026730,2,1,
70283,5026731,2,2,
70284,5026732,2,1,
70285,5026733,2,1,
70286,5026734,2,2,
70287,5026735,2,1,
70288,5026737,1,2,
70289,5026738,1,1,
70290,5026739,1,2,
70291,5026740,1,2,
70292,5026741,1,2,
70293,5026742,1,2,
70294,5026743,1,2,
70295,5026744,1,2,
70296,5026745,1,2,
70297,5026753,1,2,
70298,5026746,1,5,
70299,5026747,1,5,
70300,5026748,1,4,
70301,5026749,1,2,
70302,5026750,1,2,
70303,5026751,1,9,
70304,5026752,1,3,
70305,5026754,1,5,
70306,5026755,1,4,
70307,5026756,1,2,
70308,5026757,1,3,
70309,5026758,1,2,
70310,5026759,1,2,
70311,5026760,1,2,
70312,5026761,1,5,
70313,5026762,1,3,
70314,5026763,1,6,
70315,5026764,1,2,
70316,5026765,1,7,
70317,5026766,1,3,
70318,5026767,1,2,
70319,5027014,1,11,
70320,5027015,1,5,
70321,5027015,2,1,
70322,5027016,1,14,
70323,5027016,2,1,
70324,5027017,1,5,
70325,5027017,2,2,
70326,5027018,1,10,
70327,5027018,2,2,
70328,5027019,1,5,
70329,5027019,2,2,
70330,5027020,1,7,
70331,5027020,2,1,
70332,5027021,1,10,
70333,5027021,2,2,
70334,5027022,1,5,
70335,5027022,2,1,
70336,5027023,1,5,
70337,5027023,2,1,
70338,5027024,1,6,
70339,5027024,2,1,
70340,5027025,1,6,
70341,5027026,2,2,
70342,5027028,1,2,
70343,5027029,1,6,
70344,5027029,2,2,
70345,5027030,1,2,
70346,5027031,1,6,
70347,5027031,2,2,
70348,5027032,1,5,
70349,5027032,2,2,
70350,5027033,1,6,
70351,5027034,1,6,
70352,5027035,1,6,
70353,5027036,1,6,
70354,5027036,2,1,
70355,5027037,1,2,
70356,5027038,1,3,
70357,5027039,1,3,
70358,5027039,2,1,
70359,5027040,1,3,
70360,5027041,1,2,
70361,5027042,1,6,
70362,5027043,1,3,
70363,5027044,2,1,
70364,5027045,1,2,
70365,5027046,1,2,
70366,5027047,1,6,
70367,5027048,1,5,
70368,5027049,1,1,
70369,5027050,1,3,
70370,5027051,1,5,
70371,5027053,1,5,
70372,5027053,2,1,
70373,5027054,1,5,
70374,5027055,1,5,
70375,5027056,1,5,
70376,5027057,1,5,
70377,5027058,1,5,
70378,5027059,1,5,
70379,5027060,1,2,
70380,5027061,1,8,
70381,5027062,1,2,
70382,5027063,1,5,
70383,5027064,1,6,
70384,5027065,1,4,
70385,5027066,1,6,
70386,5027067,1,2,
70387,5027068,1,2,
70388,5027069,1,2,
70389,5027071,1,2,
70390,5027073,1,10,
70391,5027074,1,5,
70392,5027075,1,6,
70393,5027076,1,2,
70394,5027077,2,2,
70395,5027078,1,2,
70396,5027079,1,5,
70397,5027080,1,1,
70398,5027081,1,3,
70399,5027082,1,3,
70400,5027083,1,2,
70401,5027084,1,2,
70402,5028392,2,1,
70403,5028393,2,1,
70404,5028394,2,1,
70405,5028396,2,1,
70406,5028397,2,1,
70407,5028398,2,1,
70408,5028400,2,2,
70409,5028402,1,2,
70410,5028403,1,2,
70411,5028404,1,2,
70412,5028405,1,1,
70413,5028406,2,1,
70414,5028407,2,1,
70415,5028408,1,2,
70416,5028409,2,1,
70417,5028410,1,2,
70418,5028411,1,2,
70419,5028412,2,1,
70420,5028413,2,1,
70421,5028414,2,1,
70422,5028415,1,4,
70423,5028416,2,1,
70424,5028417,1,2,
70425,5028418,2,2,
70426,5028419,2,2,
70427,5028421,2,1,
70428,5028422,2,1,
70429,5028420,2,1,
70430,5028423,2,2,
70431,5028424,2,1,
70432,5028425,2,1,
70433,5028426,1,2,
70434,5028427,1,2,
70435,5028428,1,2,
70436,5028429,1,2,
70437,5028430,1,2,
70438,5028431,1,2,
70439,5028432,1,2,
70440,5028433,1,2,
70441,5028434,2,1,
70442,5028435,2,1,
70443,5028438,2,1,
70444,5028439,1,2,
70445,5028441,1,2,
70446,5028443,2,1,
70447,5028444,2,1,
70448,5028445,2,1,
70449,5028446,2,1,
70450,5028447,1,2,
70451,5028448,2,1,
70452,5028449,2,1,
70453,5028450,2,1,
70454,5028451,2,1,
70455,5028452,2,1,
70456,5028453,2,1,
70457,5028454,2,1,
70458,5028455,2,1,
70459,5028456,1,4,
70460,5028457,2,1,
70461,5028458,2,1,
70462,5028459,2,1,
70463,5028460,2,1,
70464,5028461,2,1,
70465,5028462,2,1,
70466,5028463,2,1,
70467,5028464,2,1,
70468,5028465,2,1,
70469,5028466,2,1,
70470,5028467,2,1,
70471,5028468,2,1,
70472,5028469,2,1,
70473,5028470,2,1,
70474,5028471,1,2,
70475,5028472,1,2,
70476,5028473,2,1,
70477,5028474,2,1,
70478,5028475,2,1,
70479,5028476,2,1,
70480,5028477,2,1,
70481,5028478,1,2,
70482,5028479,2,1,
70483,5028480,2,1,
70484,5028481,2,1,
70485,5028482,2,1,
70486,5028483,2,1,
70487,5028484,2,1,
70488,5028485,2,1,
70489,5028486,2,1,
70490,5028487,2,1,
70491,5028488,2,1,
70492,5028489,2,1,
70493,5028490,2,1,
70494,5028491,2,1,
70495,5028492,2,1,
70496,5028496,2,2,
70497,5028494,2,2,
70498,5028495,2,1,
70499,5028497,2,1,
70500,5028498,2,1,
70501,5028499,2,1,
70502,5028500,2,1,
70503,5028501,2,1,
70504,5028502,2,2,
70505,5028503,2,1,
70506,5028504,2,1,
70507,5028505,2,2,
70508,5028506,2,1,
70509,5028507,2,1,
70510,5028508,2,1,
70511,5028509,2,1,
70512,5028510,2,1,
70513,5028512,2,1,
70514,5028513,1,2,
70515,5028513,2,1,
70516,5028514,2,1,
70517,5028515,2,1,
70518,5028516,2,1,
70519,5028517,1,4,
70520,5028518,2,1,
70521,5028519,2,1,
70522,5028520,2,1,
70523,5028521,2,1,
70524,5028522,2,1,
70525,5028523,1,3,
70526,5028524,2,1,
70527,5028526,2,1,
70528,5028527,2,1,
70529,5028528,2,1,
70530,5028529,1,2,
70531,5028530,2,1,
70532,5028531,2,2,
70533,5028532,1,4,
70534,5028533,1,4,
70535,5028537,1,10,
70536,5028538,1,6,
70537,5028539,1,7,
70538,5028540,1,8,
70539,5028541,1,13,
70540,5028542,1,6,
70541,5028543,1,4,
70542,5028544,1,6,
70543,5028545,1,6,
70544,5028546,1,5,
70545,5028547,1,3,
70546,5028548,1,5,
70547,5028549,1,3,
70548,5028550,1,6,
70549,5028551,1,6,
70550,5028552,1,5,
70551,5028553,1,12,
70552,5028554,1,12,
70553,5028555,1,4,
70554,5028556,1,4,
70555,5028557,1,14,
70556,5028558,1,5,
70557,5028559,1,5,
70558,5028560,1,6,
70559,5028561,1,2,
70560,5028562,1,11,
70561,5028563,1,5,
70562,5028564,1,5,
70563,5028565,1,5,
70564,5028566,1,7,
70565,5028567,1,8,
70566,5028569,1,8,
70567,5028568,1,2,
70568,5028571,1,4,
70569,5028572,1,7,
70570,5028573,2,1,
70571,5028574,1,1,
70572,5028575,1,10,
70573,5028570,1,7,
70574,5028576,1,12,
70575,5028577,1,4,
70576,5028578,1,4,
70577,5028579,1,5,
70578,5028761,1,7,
70579,5028920,2,2,
70580,5028921,2,2,
70581,5028922,2,2,
70582,5028923,1,2,
70583,5028924,1,2,
70584,5028925,2,2,
70585,5028926,2,1,
70586,5028927,2,2,
70587,5028928,2,2,
70588,5028929,2,4,
70589,5028934,2,3,
70590,5028931,2,1,
70591,5028932,2,1,
70592,5028933,1,2,
70593,5028935,2,3,
70594,5028936,2,3,
70595,5028937,1,5,
70596,5028937,2,2,
70597,5028938,1,2,
70598,5028939,1,5,
70599,5028939,2,2,
70600,5028940,1,5,
70601,5028940,2,1,
70602,5028941,1,2,
70603,5028942,1,1,
70604,5028943,1,5,
70605,5028943,2,1,
70606,5028944,2,1,
70607,5028945,2,1,
70608,5028946,2,2,
70609,5028947,1,2,
70610,5028949,1,2,
70611,5028950,2,1,
70612,5028951,1,5,
70613,5028952,2,2,
70614,5028953,2,2,
70615,5028954,2,3,
70616,5028955,1,5,
70617,5028955,2,2,
70618,5028957,1,2,
70619,5028958,2,1,
70620,5028959,1,2,
70621,5028961,1,2,
70622,5028963,1,4,
70623,5028964,2,1,
70624,5028965,2,1,
70625,5028966,1,1,
70626,5028967,2,1,
70627,5028968,2,1,
70628,5028969,2,1,
70629,5028971,1,2,
70630,5028972,2,1,
70631,5028973,2,1,
70632,5028974,2,1,
70633,5028975,2,1,
70634,5028976,2,1,
70635,5028977,2,1,
70636,5028978,2,2,
70637,5028979,2,1,
70638,5028980,2,1,
70639,5028981,2,1,
70640,5028982,2,1,
70641,5028983,2,1,
70642,5028984,2,1,
70643,5028985,2,1,
70644,5028986,1,2,
70645,5028987,1,2,
70646,5028988,1,5,
70647,5028988,2,1,
70648,5028989,2,1,
70649,5028990,2,1,
70650,5028991,2,2,
70651,5028992,1,4,
70652,5028993,1,3,
70653,5028994,1,2,
70654,5028995,2,1,
70655,5028996,2,1,
70656,5028997,2,1,
70657,5028998,2,1,
70658,5028999,1,2,
